,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-571円,156分,99.5%,269件
1,350-399,1286円,151分,101.1%,453件
2,400-449,379円,152分,100.3%,719件
3,450-499,283円,152分,100.2%,837件
4,500-549,1385円,146分,101.3%,923件
5,550-599,1269円,144分,101.2%,928件
6,600-649,1400円,141分,101.3%,964件
7,650-699,1459円,142分,101.4%,987件
8,700-749,1075円,141分,101%,960件
9,750-799,1601円,138分,101.5%,987件
10,800-849,1374円,136分,101.3%,964件
11,850-899,2493円,132分,102.5%,927件
12,900-949,1508円,133分,101.5%,1114件
13,950-999,2211円,127分,102.3%,1075件
14,1000-1049,2048円,126分,102.2%,1127件
15,1050-1099,2608円,123分,102.8%,975件
16,1100-1149,2523円,120分,102.8%,1001件
17,1150-1199,2586円,121分,102.8%,869件
18,1200-1249,3116円,117分,103.6%,870件
19,1250-1299,3169円,116分,103.7%,760件
20,1300-1349,2542円,111分,103.1%,690件
21,1350-1399,3081円,109分,103.8%,705件
22,1400-1449,4016円,107分,105%,668件
23,1450-1499,3129円,105分,104%,623件
24,1500-1549,3447円,103分,104.5%,643件
25,1550-1599,4224円,97分,105.8%,654件
26,1600-1649,4227円,94分,106%,634件
27,1650-1699,4857円,93分,107%,532件
28,1700-1749,4361円,90分,106.4%,519件
29,1750-1799,4870円,87分,107.5%,531件
30,1800-1849,4536円,84分,107.2%,508件
31,1850-1899,4657円,80分,107.8%,508件
32,1900-1949,5222円,76分,109.1%,475件
33,1950-1999,5378円,73分,109.8%,452件
34,2000-2049,5042円,69分,109.8%,451件
35,2050-2099,5385円,67分,110.8%,434件
36,2100-2149,5497円,62分,111.8%,430件
37,2150-2199,5896円,61分,112.9%,399件
38,2200-2249,5868円,57分,113.8%,394件
39,2250-2299,6185円,52分,115.8%,378件
40,2300-2349,6437円,50分,117.2%,381件
41,2350-2399,6903円,47分,119.6%,346件
42,2400-2449,6658円,46分,119.1%,327件
43,2450-2499,6983円,44分,121%,315件
44,2500-2549,7833円,43分,124.6%,333件
45,2550-2599,7916円,41分,125.5%,305件
46,2600-2649,8586円,39分,129.3%,280件
47,2650-2699,9242円,37分,133.4%,318件
48,2700-2749,10047円,34分,139%,289件
49,2750-2799,10440円,31分,144.4%,306件
50,2800-2849,11652円,29分,153.5%,268件
51,2850-2899,12369円,26分,164.7%,260件
52,2900-2949,13454円,23分,178.4%,212件
