,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5932円,120分,106.6%,162件
1,1250-1299,6187円,112分,107.4%,164件
2,1300-1349,5907円,112分,107%,180件
3,1350-1399,4981円,112分,105.9%,198件
4,1400-1449,5341円,109分,106.5%,174件
5,1450-1499,5952円,105分,107.6%,204件
6,1500-1549,5548円,102分,107.2%,190件
7,1550-1599,6503円,101分,108.6%,204件
8,1600-1649,6470円,100分,108.6%,194件
9,1650-1699,6954円,95分,109.8%,176件
10,1700-1749,5542円,91分,108.1%,195件
11,1750-1799,6545円,85分,110.2%,212件
12,1800-1849,6074円,84分,109.7%,189件
13,1850-1899,7840円,82分,112.8%,192件
14,1900-1949,7400円,78分,112.7%,152件
15,1950-1999,5982円,76分,110.5%,160件
16,2000-2049,7740円,72分,114.3%,169件
17,2050-2099,7796円,70分,114.8%,148件
18,2100-2149,8029円,65分,116.4%,171件
19,2150-2199,7540円,61分,116.4%,140件
20,2200-2249,8203円,56分,119.5%,133件
21,2250-2299,7347円,55分,117.8%,138件
22,2300-2349,7991円,50分,121.3%,138件
23,2350-2399,7595円,48分,121%,99件
24,2400-2449,7775円,47分,121.9%,118件
25,2450-2499,8374円,44分,125.1%,114件
26,2500-2549,7700円,44分,123.2%,93件
27,2550-2599,9599円,40分,131.9%,94件
28,2600-2649,10170円,38分,135.7%,88件
29,2650-2699,10813円,35分,141.1%,91件
30,2700-2749,10743円,37分,138.3%,102件
31,2750-2799,11651円,33分,147.7%,96件
32,2800-2849,12938円,31分,155.7%,77件
33,2850-2899,13818円,27分,168.8%,80件
34,2900-2949,14809円,25分,179.9%,55件
