,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,6388円,110分,107.8%,560件
1,1450-1499,6885円,106分,108.7%,550件
2,1500-1549,7398円,103分,109.6%,508件
3,1550-1599,6911円,101分,109.2%,521件
4,1600-1649,7456円,97分,110.2%,577件
5,1650-1699,7032円,93分,110%,504件
6,1700-1749,7047円,92分,110.2%,519件
7,1750-1799,7905円,87分,112.1%,492件
8,1800-1849,8304円,85分,113.1%,453件
9,1850-1899,7732円,84分,112.3%,417件
10,1900-1949,8483円,79分,114.3%,468件
11,1950-1999,9005円,77分,115.5%,430件
12,2000-2049,7808円,71分,114.6%,415件
13,2050-2099,8049円,68分,115.8%,379件
14,2100-2149,8285円,63分,117.5%,390件
15,2150-2199,8936円,58分,120.4%,405件
16,2200-2249,8934円,56分,121.4%,384件
17,2250-2299,8088円,52分,120.9%,402件
18,2300-2349,8201円,50分,122%,352件
19,2350-2399,8534円,48分,123.8%,349件
20,2400-2449,9283円,45分,127.7%,372件
21,2450-2499,8940円,44分,127.2%,314件
22,2500-2549,9507円,42分,130.3%,353件
23,2550-2599,9978円,41分,132.1%,324件
24,2600-2649,10369円,39分,135.1%,303件
25,2650-2699,10885円,38分,137.9%,270件
26,2700-2749,10863円,36分,140.6%,300件
27,2750-2799,11726円,33分,147.4%,250件
28,2800-2849,12953円,30分,157.1%,259件
29,2850-2899,13642円,26分,169.1%,244件
30,2900-2949,14580円,25分,179.2%,206件
