,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3794円,123分,104.1%,25件
1,950-999,4770円,129分,104.9%,28件
2,1000-1049,2770円,116分,103.2%,34件
3,1050-1099,4614円,124分,105%,38件
4,1100-1149,4034円,110分,104.9%,48件
5,1150-1199,6314円,112分,107.5%,39件
6,1200-1249,4722円,116分,105.4%,53件
7,1250-1299,2877円,106分,103.6%,50件
8,1300-1349,4717円,104分,106%,48件
9,1350-1399,5911円,102分,107.7%,65件
10,1400-1449,5026円,105分,106.4%,72件
11,1450-1499,5789円,101分,107.7%,74件
12,1500-1549,5419円,104分,107%,71件
13,1550-1599,4615円,97分,106.4%,83件
14,1600-1649,4780円,97分,106.6%,91件
15,1650-1699,5671円,88分,108.6%,84件
16,1700-1749,6340円,87分,109.7%,74件
17,1750-1799,4980円,90分,107.4%,82件
18,1800-1849,6538円,80分,110.9%,75件
19,1850-1899,6162円,83分,109.9%,82件
20,1900-1949,7462円,76分,113.2%,85件
21,1950-1999,5627円,73分,110.2%,75件
22,2000-2049,7235円,66分,114.6%,67件
23,2050-2099,8426円,68分,116.5%,83件
24,2100-2149,7226円,62分,115.6%,61件
25,2150-2199,5120円,60分,111.3%,62件
26,2200-2249,7286円,53分,118.5%,59件
27,2250-2299,9425円,46分,127.6%,67件
28,2300-2349,7048円,46分,120.4%,43件
29,2350-2399,8658円,41分,128.1%,48件
30,2400-2449,8751円,37分,131.9%,41件
31,2450-2499,8098円,42分,125.9%,38件
32,2500-2549,8675円,37分,131.1%,50件
33,2550-2599,9802円,36分,136.2%,53件
34,2600-2649,9898円,35分,137.6%,51件
35,2650-2699,9528円,37分,134%,39件
36,2700-2749,10105円,34分,140.2%,40件
37,2750-2799,10719円,31分,145.8%,45件
38,2800-2849,11128円,28分,153.4%,41件
39,2850-2899,12297円,25分,164.9%,28件
40,2900-2949,12336円,20分,180.4%,36件
