,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,7447円,114分,108.7%,997件
1,1350-1399,6804円,112分,108.1%,1014件
2,1400-1449,6744円,108分,108.3%,924件
3,1450-1499,6831円,103分,108.8%,889件
4,1500-1549,7546円,103分,109.8%,858件
5,1550-1599,6544円,99分,108.8%,860件
6,1600-1649,7435円,97分,110.2%,833件
7,1650-1699,7131円,94分,110.1%,836件
8,1700-1749,7317円,90分,110.8%,778件
9,1750-1799,7962円,87分,112.2%,736件
10,1800-1849,8205円,86分,112.7%,772件
11,1850-1899,7939円,82分,112.9%,707件
12,1900-1949,7859円,79分,113.2%,714件
13,1950-1999,8108円,77分,114%,711件
14,2000-2049,8378円,74分,115.1%,724件
15,2050-2099,8745円,70分,116.6%,649件
16,2100-2149,8385円,65分,117.3%,664件
17,2150-2199,8023円,60分,117.9%,633件
18,2200-2249,8258円,54分,120.4%,609件
19,2250-2299,8589円,51分,122.3%,595件
20,2300-2349,8475円,49分,123.2%,573件
21,2350-2399,8601円,46分,125.1%,573件
22,2400-2449,8722円,44分,126.2%,578件
23,2450-2499,9389円,42分,129.9%,545件
24,2500-2549,9420円,41分,130.5%,521件
25,2550-2599,9608円,41分,131.4%,513件
26,2600-2649,10096円,40分,134%,464件
27,2650-2699,10967円,37分,139.8%,499件
28,2700-2749,11245円,35分,143%,462件
29,2750-2799,11795円,32分,149.4%,474件
30,2800-2849,12673円,30分,156.3%,432件
31,2850-2899,12364円,30分,154.1%,381件
