,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,5050円,129分,105.2%,640件
1,1100-1149,5347円,121分,105.9%,617件
2,1150-1199,5443円,120分,106%,666件
3,1200-1249,6290円,118分,107.1%,554件
4,1250-1299,5697円,113分,106.7%,571件
5,1300-1349,6088円,114分,107.1%,508件
6,1350-1399,5981円,111分,107.2%,487件
7,1400-1449,6237円,110分,107.6%,413件
8,1450-1499,5831円,104分,107.5%,400件
9,1500-1549,6548円,102分,108.6%,416件
10,1550-1599,6695円,99分,109%,346件
11,1600-1649,6468円,98分,108.8%,366件
12,1650-1699,6951円,94分,109.9%,393件
13,1700-1749,7039円,89分,110.6%,373件
14,1750-1799,7088円,88分,110.7%,374件
15,1800-1849,7322円,85分,111.5%,286件
16,1850-1899,7401円,81分,112.1%,307件
17,1900-1949,7849円,78分,113.4%,292件
18,1950-1999,8249円,74分,114.8%,302件
19,2000-2049,7122円,71分,113.4%,292件
20,2050-2099,7939円,68分,115.5%,267件
21,2100-2149,7806円,64分,116.4%,273件
22,2150-2199,7755円,58分,117.7%,273件
23,2200-2249,7676円,56分,118.4%,246件
24,2250-2299,8218円,50分,121.9%,243件
25,2300-2349,8450円,50分,122.5%,235件
26,2350-2399,7917円,47分,122.7%,220件
27,2400-2449,8836円,43分,127.2%,204件
28,2450-2499,8905円,44分,126.8%,208件
29,2500-2549,9504円,43分,129.3%,195件
30,2550-2599,9811円,42分,131.3%,188件
31,2600-2649,9886円,39分,133.5%,192件
32,2650-2699,10537円,38分,137.2%,192件
33,2700-2749,11079円,35分,142.4%,176件
34,2750-2799,11881円,33分,148.5%,154件
35,2800-2849,12568円,30分,155.9%,187件
36,2850-2899,13501円,27分,166.9%,162件
37,2900-2949,14254円,23分,183.5%,156件
