,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,3609円,146分,103.3%,37件
1,900-949,6354円,126分,106.7%,30件
2,950-999,3285円,130分,103.4%,40件
3,1000-1049,4529円,134分,104.5%,35件
4,1050-1099,5892円,129分,106.1%,56件
5,1100-1149,4739円,121分,105.2%,58件
6,1150-1199,4897円,119分,105.5%,69件
7,1200-1249,5731円,119分,106.4%,78件
8,1250-1299,5333円,118分,106%,87件
9,1300-1349,4830円,111分,105.8%,74件
10,1350-1399,5805円,111分,107%,86件
11,1400-1449,5362円,106分,106.7%,80件
12,1450-1499,5234円,101分,106.9%,89件
13,1500-1549,4290円,102分,105.6%,101件
14,1550-1599,5438円,98分,107.4%,99件
15,1600-1649,5967円,93分,108.5%,126件
16,1650-1699,6135円,93分,108.8%,107件
17,1700-1749,6770円,93分,109.7%,116件
18,1750-1799,7159円,90分,110.6%,103件
19,1800-1849,6182円,84分,109.8%,90件
20,1850-1899,6517円,80分,110.9%,126件
21,1900-1949,6063円,76分,110.6%,115件
22,1950-1999,5448円,76分,109.6%,103件
23,2000-2049,8124円,70分,115.6%,107件
24,2050-2099,5818円,67分,111.5%,75件
25,2100-2149,5576円,66分,111.3%,87件
26,2150-2199,6560円,64分,113.6%,68件
27,2200-2249,6533円,60分,114.6%,70件
28,2250-2299,6570円,53分,116.5%,73件
29,2300-2349,8195円,48分,122.6%,76件
30,2350-2399,7830円,45分,123%,61件
31,2400-2449,6754円,47分,119.2%,63件
32,2450-2499,8138円,45分,124.3%,67件
33,2500-2549,8025円,43分,124.9%,56件
34,2550-2599,8529円,42分,126.9%,68件
35,2600-2649,8506円,43分,126.4%,62件
36,2650-2699,9675円,37分,134.6%,53件
37,2700-2749,10891円,35分,141.4%,47件
38,2750-2799,10930円,32分,146.1%,44件
39,2800-2849,12513円,28分,159.1%,46件
40,2850-2899,13298円,28分,163.4%,59件
41,2900-2949,14063円,24分,179%,52件
