,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2136円,141分,102%,2480件
1,750-799,2674円,138分,102.6%,2425件
2,800-849,2426円,136分,102.4%,2420件
3,850-899,3101円,133分,103.1%,2269件
4,900-949,2923円,132分,102.9%,2168件
5,950-999,3154円,130分,103.2%,1910件
6,1000-1049,3221円,128分,103.4%,1854件
7,1050-1099,3444円,127分,103.6%,1723件
8,1100-1149,3102円,121分,103.4%,1605件
9,1150-1199,3764円,120分,104.2%,1615件
10,1200-1249,3864円,118分,104.4%,1513件
11,1250-1299,3917円,117分,104.5%,1436件
12,1300-1349,3868円,113分,104.6%,1493件
13,1350-1399,4534円,109分,105.5%,1463件
14,1400-1449,3778円,106分,104.8%,1346件
15,1450-1499,4673円,105分,105.9%,1168件
16,1500-1549,4696円,103分,106.1%,1192件
17,1550-1599,4813円,101分,106.4%,1206件
18,1600-1649,4632円,96分,106.4%,1112件
19,1650-1699,5074円,92分,107.3%,1160件
20,1700-1749,5201円,90分,107.7%,1045件
21,1750-1799,5843円,87分,109%,1053件
22,1800-1849,5171円,83分,108.3%,1044件
23,1850-1899,5454円,81分,109%,949件
24,1900-1949,5447円,77分,109.4%,984件
25,1950-1999,5460円,76分,109.6%,939件
26,2000-2049,5933円,72分,111.1%,909件
27,2050-2099,6477円,68分,112.6%,850件
28,2100-2149,6255円,65分,112.8%,886件
29,2150-2199,6599円,62分,114.1%,791件
30,2200-2249,6173円,59分,113.9%,773件
31,2250-2299,6479円,55分,115.6%,717件
32,2300-2349,6930円,51分,118.2%,733件
33,2350-2399,6765円,48分,118.8%,717件
34,2400-2449,7094円,47分,120.3%,676件
35,2450-2499,7974円,44分,124%,734件
36,2500-2549,8460円,42分,126.6%,688件
37,2550-2599,8375円,41分,127.1%,676件
38,2600-2649,9255円,39分,131.5%,600件
39,2650-2699,9715円,37分,134.7%,592件
40,2700-2749,10496円,35分,140.3%,530件
41,2750-2799,11124円,33分,145.1%,482件
42,2800-2849,12140円,30分,154.6%,420件
43,2850-2899,12852円,26分,165.2%,364件
44,2900-2949,13789円,24分,177.7%,278件
