,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,967円,147分,100.9%,1357件
1,500-549,462円,147分,100.4%,1747件
2,550-599,689円,144分,100.6%,1594件
3,600-649,1169円,140分,101.1%,1434件
4,650-699,1433円,139分,101.4%,1276件
5,700-749,1169円,140分,101.1%,1121件
6,750-799,1067円,138分,101%,1073件
7,800-849,1709円,132分,101.7%,1036件
8,850-899,1211円,135分,101.2%,926件
9,900-949,2244円,130分,102.3%,880件
10,950-999,2367円,126分,102.5%,791件
11,1000-1049,2749円,125分,102.9%,766件
12,1050-1099,2241円,122分,102.4%,1400件
13,1100-1149,2071円,121分,102.3%,799件
14,1150-1199,2932円,116分,103.4%,820件
15,1200-1249,2723円,115分,103.1%,727件
16,1250-1299,3193円,113分,103.8%,654件
17,1300-1349,2895円,111分,103.5%,617件
18,1350-1399,3363円,108分,104.1%,636件
19,1400-1449,3135円,107分,103.9%,560件
20,1450-1499,3721円,103分,104.8%,550件
21,1500-1549,4283円,100分,105.7%,508件
22,1550-1599,3883円,98分,105.3%,521件
23,1600-1649,4502円,94分,106.4%,577件
24,1650-1699,4199円,91分,106.2%,504件
25,1700-1749,4252円,90分,106.3%,519件
26,1750-1799,5171円,85分,108.1%,492件
27,1800-1849,5622円,82分,109.1%,453件
28,1850-1899,5136円,81分,108.4%,417件
29,1900-1949,5950円,77分,110.3%,468件
30,1950-1999,6476円,75分,111.5%,430件
31,2000-2049,5554円,69分,110.7%,415件
32,2050-2099,5880円,66分,111.9%,379件
33,2100-2149,6267円,61分,113.6%,390件
34,2150-2199,7000円,57分,116.4%,405件
35,2200-2249,7056円,54分,117.4%,384件
36,2250-2299,6402円,50分,117%,402件
37,2300-2349,6592円,48分,118.2%,352件
38,2350-2399,6947円,46分,119.9%,349件
39,2400-2449,7736円,43分,123.8%,372件
40,2450-2499,7398円,42分,123.3%,314件
41,2500-2549,7964円,41分,126.2%,353件
42,2550-2599,8435円,40分,128.1%,324件
43,2600-2649,8826円,38分,130.9%,303件
44,2650-2699,9342円,37分,133.8%,270件
45,2700-2749,9320円,34分,136.2%,300件
46,2750-2799,10183円,32分,142.9%,250件
47,2800-2849,11410円,29分,152.6%,259件
48,2850-2899,12099円,25分,164.6%,244件
49,2900-2949,13038円,23分,175%,206件
