,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,3874円,131分,103.9%,1979件
1,1000-1049,3696円,130分,103.8%,1105件
2,1050-1099,4201円,125分,104.5%,1193件
3,1100-1149,4232円,125分,104.5%,1013件
4,1150-1199,4645円,122分,105.1%,938件
5,1200-1249,4570円,118分,105.2%,896件
6,1250-1299,4761円,117分,105.4%,915件
7,1300-1349,4389円,114分,105.2%,816件
8,1350-1399,4894円,111分,105.9%,792件
9,1400-1449,5894円,108分,107.2%,738件
10,1450-1499,5301円,106分,106.6%,759件
11,1500-1549,5331円,103分,106.9%,782件
12,1550-1599,5277円,99分,107.1%,752件
13,1600-1649,5630円,97分,107.8%,733件
14,1650-1699,6294円,93分,109%,705件
15,1700-1749,6500円,91分,109.5%,689件
16,1750-1799,5979円,89分,108.9%,612件
17,1800-1849,6283円,84分,109.9%,641件
18,1850-1899,6938円,84分,111%,611件
19,1900-1949,6462円,78分,111.1%,597件
20,1950-1999,6798円,76分,111.9%,562件
21,2000-2049,6400円,72分,111.9%,551件
22,2050-2099,7275円,67分,114.5%,564件
23,2100-2149,7402円,64分,115.5%,559件
24,2150-2199,6381円,60分,114.3%,553件
25,2200-2249,7198円,57分,116.7%,525件
26,2250-2299,7152円,55分,117.4%,517件
27,2300-2349,7470円,51分,119.7%,529件
28,2350-2399,7060円,49分,119.4%,439件
29,2400-2449,7326円,47分,120.9%,486件
30,2450-2499,8095円,45分,123.8%,453件
31,2500-2549,8620円,43分,126.7%,449件
32,2550-2599,9214円,42分,129.3%,417件
33,2600-2649,8994円,40分,130.1%,444件
34,2650-2699,9894円,38分,134.8%,368件
35,2700-2749,10814円,35分,140.8%,388件
36,2750-2799,11439円,32分,147%,366件
37,2800-2849,12141円,31分,152.9%,327件
38,2850-2899,13342円,28分,164.6%,243件
39,2900-2949,14231円,23分,181%,189件
