,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1179円,145分,101.1%,5014件
1,550-599,1341円,142分,101.3%,5000件
2,600-649,1454円,141分,101.4%,4883件
3,650-699,1606円,140分,101.5%,4739件
4,700-749,1427円,137分,101.4%,5136件
5,750-799,1968円,135分,102%,5425件
6,800-849,1941円,132分,102%,5057件
7,850-899,2290円,129分,102.4%,5010件
8,900-949,2300円,128分,102.4%,4745件
9,950-999,2192円,126分,102.3%,4653件
10,1000-1049,2460円,123分,102.7%,4441件
11,1050-1099,2707円,120分,103%,4329件
12,1100-1149,2813円,119分,103.1%,4157件
13,1150-1199,3163円,116分,103.6%,4100件
14,1200-1249,3023円,113分,103.6%,4064件
15,1250-1299,2986円,112分,103.6%,3954件
16,1300-1349,3239円,108分,104%,3805件
17,1350-1399,3468円,107分,104.3%,3801件
18,1400-1449,3848円,105分,104.9%,3716件
19,1450-1499,3827円,101分,105%,3647件
20,1500-1549,4005円,99分,105.4%,3522件
21,1550-1599,4082円,96分,105.7%,3467件
22,1600-1649,4092円,93分,105.8%,3373件
23,1650-1699,4292円,91分,106.3%,3216件
24,1700-1749,4107円,88分,106.2%,3276件
25,1750-1799,4586円,85分,107.2%,3225件
26,1800-1849,4372円,81分,107.2%,2984件
27,1850-1899,5072円,78分,108.6%,3048件
28,1900-1949,5145円,76分,109.1%,2970件
29,1950-1999,4982円,73分,109.1%,2867件
30,2000-2049,5098円,70分,109.7%,2784件
31,2050-2099,5292円,67分,110.5%,2706件
32,2100-2149,5380円,64分,111.2%,2647件
33,2150-2199,5824円,60分,113%,2543件
34,2200-2249,6121円,57分,114.4%,2522件
35,2250-2299,6055円,54分,114.9%,2456件
36,2300-2349,6421円,50分,117%,2365件
37,2350-2399,6594円,48分,118.5%,2424件
38,2400-2449,6916円,45分,120.3%,2266件
39,2450-2499,6933円,44分,120.8%,1926件
