,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,3237円,140分,103.1%,1679件
1,750-799,2011円,140分,101.9%,1983件
2,800-849,2834円,136分,102.8%,1971件
3,850-899,2478円,134分,102.5%,1956件
4,900-949,3361円,131分,103.4%,1827件
5,950-999,3044円,129分,103.1%,1742件
6,1000-1049,3163円,128分,103.3%,1532件
7,1050-1099,3139円,126分,103.3%,1481件
8,1100-1149,3385円,125分,103.6%,1354件
9,1150-1199,3055円,119分,103.4%,1272件
10,1200-1249,3719円,119分,104.2%,1289件
11,1250-1299,3872円,115分,104.5%,1209件
12,1300-1349,3681円,115分,104.3%,1134件
13,1350-1399,4115円,110分,105%,1211件
14,1400-1449,4689円,106分,105.9%,1196件
15,1450-1499,3917円,104分,105%,1068件
16,1500-1549,4759円,103分,106.2%,938件
17,1550-1599,4728円,100分,106.3%,960件
18,1600-1649,4833円,98分,106.6%,961件
19,1650-1699,4416円,93分,106.3%,886件
20,1700-1749,4892円,90分,107.2%,920件
21,1750-1799,5312円,87分,108.1%,852件
22,1800-1849,5707円,84分,109.1%,840件
23,1850-1899,5278円,79分,108.9%,833件
24,1900-1949,5361円,78分,109.2%,743件
25,1950-1999,5307円,74分,109.5%,773件
26,2000-2049,5363円,73分,109.8%,725件
27,2050-2099,5771円,69分,111.2%,715件
28,2100-2149,6614円,65分,113.6%,690件
29,2150-2199,6256円,62分,113.4%,708件
30,2200-2249,6166円,59分,114%,610件
31,2250-2299,6162円,56分,114.7%,610件
32,2300-2349,6408円,52分,116.4%,579件
33,2350-2399,6680円,48分,118.4%,565件
34,2400-2449,6948円,46分,120.1%,563件
35,2450-2499,7431円,45分,121.8%,545件
36,2500-2549,8281円,43分,125.6%,592件
37,2550-2599,8715円,41分,128.4%,532件
38,2600-2649,9006円,39分,130.6%,552件
39,2650-2699,9916円,37分,135.5%,488件
40,2700-2749,10269円,36分,138.3%,464件
41,2750-2799,11136円,33分,145.6%,427件
42,2800-2849,11870円,30分,152.6%,381件
43,2850-2899,13135円,27分,165.4%,337件
44,2900-2949,13813円,24分,178.3%,264件
