,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,6858円,119分,107.7%,980件
1,1200-1249,6842円,117分,107.8%,533件
2,1250-1299,7381円,113分,108.7%,572件
3,1300-1349,7280円,113分,108.6%,526件
4,1350-1399,7613円,109分,109.3%,448件
5,1400-1449,6698円,108分,108.3%,444件
6,1450-1499,7647円,103分,109.9%,445件
7,1500-1549,7249円,103分,109.4%,399件
8,1550-1599,7743円,98分,110.5%,368件
9,1600-1649,8271円,96分,111.5%,352件
10,1650-1699,7598円,93分,110.9%,376件
11,1700-1749,8591円,90分,112.8%,411件
12,1750-1799,8358円,85分,113.1%,373件
13,1800-1849,7604円,86分,111.8%,358件
14,1850-1899,8883円,81分,114.6%,327件
15,1900-1949,9094円,79分,115.4%,312件
16,1950-1999,8340円,76分,114.6%,285件
17,2000-2049,10026円,72分,118.4%,332件
18,2050-2099,9857円,70分,118.7%,292件
19,2100-2149,9247円,64分,119.3%,295件
20,2150-2199,9348円,59分,121.1%,256件
21,2200-2249,9270円,55分,122.4%,272件
22,2250-2299,10216円,49分,128.1%,274件
23,2300-2349,9571円,47分,127.4%,254件
24,2350-2399,9576円,43分,129.4%,279件
25,2400-2449,9806円,42分,130.9%,252件
26,2450-2499,9599円,43分,130%,239件
27,2500-2549,10787円,39分,136.7%,253件
28,2550-2599,10609円,38分,136.8%,215件
29,2600-2649,11047円,37分,140.1%,248件
30,2650-2699,11496円,36分,143%,211件
31,2700-2749,11777円,34分,146.1%,201件
32,2750-2799,12607円,32分,151.9%,192件
33,2800-2849,13030円,29分,159.7%,215件
34,2850-2899,13281円,26分,167.8%,170件
35,2900-2949,14758円,24分,181.9%,156件
