,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,4996円,140分,104.8%,104件
1,750-799,4967円,136分,104.9%,215件
2,800-849,5478円,130分,105.6%,248件
3,850-899,6452円,123分,107%,257件
4,900-949,5577円,129分,105.8%,255件
5,950-999,5596円,123分,106.1%,274件
6,1000-1049,5399円,125分,105.8%,270件
7,1050-1099,5896円,126分,106.2%,268件
8,1100-1149,6610円,115分,107.7%,284件
9,1150-1199,6427円,117分,107.3%,273件
10,1200-1249,6847円,112分,108.2%,244件
11,1250-1299,5985円,114分,107%,300件
12,1300-1349,6816円,106分,108.6%,295件
13,1350-1399,7162円,106分,109%,342件
14,1400-1449,7008円,106分,108.9%,255件
15,1450-1499,6697円,100分,108.9%,284件
16,1500-1549,7898円,99分,110.6%,213件
17,1550-1599,7421円,96分,110.4%,229件
18,1600-1649,8368円,94分,111.9%,201件
19,1650-1699,6943円,87分,110.6%,191件
20,1700-1749,8853円,87分,113.6%,193件
21,1750-1799,8486円,84分,113.5%,168件
22,1800-1849,8179円,81分,113.5%,183件
23,1850-1899,9493円,76分,116.7%,196件
24,1900-1949,8377円,75分,114.9%,205件
25,1950-1999,8295円,75分,114.8%,188件
26,2000-2049,8665円,72分,116.2%,143件
27,2050-2099,8824円,67分,117.6%,158件
28,2100-2149,9898円,63分,121%,137件
29,2150-2199,10058円,61分,122.1%,151件
30,2200-2249,8968円,56分,121.2%,139件
31,2250-2299,9477円,51分,124.9%,138件
32,2300-2349,9636円,44分,129.4%,133件
33,2350-2399,9284円,40分,130.6%,143件
34,2400-2449,10186円,39分,134.7%,115件
35,2450-2499,10985円,36分,140.5%,124件
36,2500-2549,11124円,36分,140.9%,108件
37,2550-2599,10467円,36分,138.8%,105件
38,2600-2649,11220円,34分,144.5%,87件
39,2650-2699,12032円,34分,147.5%,99件
40,2700-2749,12866円,31分,154.7%,93件
41,2750-2799,12486円,32分,152.8%,89件
42,2800-2849,13132円,27分,164.3%,89件
43,2850-2899,13418円,26分,167.9%,92件
44,2900-2949,14319円,24分,179.7%,65件
