,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,621円,152分,100.5%,2982件
1,450-499,493円,152分,100.4%,2564件
2,500-549,460円,150分,100.4%,2340件
3,550-599,676円,148分,100.6%,2199件
4,600-649,1109円,144分,101%,2101件
5,650-699,811円,145分,100.7%,1842件
6,700-749,1106円,142分,101%,1804件
7,750-799,1628円,139分,101.6%,1665件
8,800-849,2004円,136分,102%,1609件
9,850-899,1686円,133分,101.7%,2851件
10,900-949,1821円,133分,101.8%,1650件
11,950-999,1745円,130分,101.8%,1700件
12,1000-1049,2161円,128分,102.3%,1464件
13,1050-1099,2391円,125分,102.5%,1312件
14,1100-1149,2443円,123分,102.7%,1278件
15,1150-1199,2211円,121分,102.4%,1249件
16,1200-1249,1974円,119分,102.2%,1139件
17,1250-1299,2885円,115分,103.4%,1174件
18,1300-1349,3655円,113分,104.3%,1067件
19,1350-1399,3111円,111分,103.7%,1093件
20,1400-1449,3206円,107分,104%,1084件
21,1450-1499,3186円,104分,104.1%,1050件
22,1500-1549,3470円,102分,104.6%,1091件
23,1550-1599,4069円,98分,105.5%,994件
24,1600-1649,4405円,95分,106.2%,1021件
25,1650-1699,4239円,94分,106%,882件
26,1700-1749,4337円,90分,106.4%,919件
27,1750-1799,4675円,89分,107%,868件
28,1800-1849,4091円,85分,106.4%,836件
29,1850-1899,4710円,81分,107.7%,826件
30,1900-1949,5112円,77分,108.8%,834件
31,1950-1999,5289円,73分,109.6%,802件
32,2000-2049,5191円,71分,109.8%,777件
33,2050-2099,5022円,66分,110.1%,805件
34,2100-2149,5327円,64分,111.1%,740件
35,2150-2199,5783円,61分,112.5%,759件
36,2200-2249,6000円,58分,113.9%,763件
37,2250-2299,5789円,54分,114.2%,648件
38,2300-2349,5742円,51分,115.1%,680件
39,2350-2399,6378円,49分,117.5%,661件
40,2400-2449,6890円,46分,120%,658件
41,2450-2499,7320円,45分,121.7%,608件
42,2500-2549,7120円,44分,121.8%,625件
43,2550-2599,8286円,41分,127.1%,572件
44,2600-2649,8832円,39分,129.8%,559件
45,2650-2699,9141円,37分,132.6%,525件
46,2700-2749,9722円,36分,136.2%,476件
47,2750-2799,10771円,32分,144.7%,386件
48,2800-2849,11686円,29分,153.8%,346件
49,2850-2899,12287円,26分,163.5%,273件
50,2900-2949,13598円,23分,178.2%,185件
