,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,100-149,-2325円,162分,98.1%,46521件
1,150-199,-2261円,162分,98.1%,13917件
2,200-249,-1860円,160分,98.5%,7392件
3,250-299,-1660円,156分,98.6%,5074件
4,300-349,-1482円,153分,98.7%,4115件
5,350-399,-1317円,153分,98.9%,3562件
6,400-449,-980円,152分,99.1%,3473件
7,450-499,-786円,148分,99.3%,3353件
8,500-549,-903円,147分,99.2%,3280件
9,550-599,-500円,143分,99.5%,3182件
10,600-649,-522円,142分,99.5%,3171件
11,650-699,-516円,140分,99.5%,3154件
12,700-749,-282円,139分,99.7%,3157件
13,750-799,69円,136分,100.1%,3006件
14,800-849,-84円,133分,99.9%,3267件
15,850-899,255円,132分,100.3%,3358件
16,900-949,441円,129分,100.5%,3220件
17,950-999,824円,126分,100.9%,3133件
18,1000-1049,799円,126分,100.8%,2999件
19,1050-1099,688円,124分,100.7%,2978件
20,1100-1149,1022円,120分,101.1%,2780件
21,1150-1199,1292円,117分,101.5%,2722件
22,1200-1249,1410円,116分,101.6%,2612件
23,1250-1299,1731円,113分,102%,2542件
24,1300-1349,1780円,110分,102.2%,2508件
25,1350-1399,1553円,108分,101.9%,2507件
26,1400-1449,2169円,104分,102.8%,2425件
27,1450-1499,2153円,103分,102.8%,2301件
28,1500-1549,2488円,100分,103.3%,2342件
29,1550-1599,2643円,97分,103.6%,2209件
30,1600-1649,2788円,94分,103.9%,2222件
31,1650-1699,2889円,92分,104.2%,2219件
32,1700-1749,3014円,89分,104.5%,2115件
33,1750-1799,3311円,87分,105.1%,1986件
34,1800-1849,3169円,83分,105.1%,2068件
35,1850-1899,3531円,79分,105.9%,2019件
36,1900-1949,3275円,76分,105.8%,1810件
37,1950-1999,4117円,73分,107.6%,1886件
38,2000-2049,4317円,70分,108.3%,1791件
39,2050-2099,4280円,67分,108.6%,1776件
40,2100-2149,4356円,64分,109.1%,1744件
41,2150-2199,4595円,61分,110.1%,1721件
42,2200-2249,4849円,57分,111.3%,1634件
43,2250-2299,5105円,54分,112.6%,1564件
44,2300-2349,5689円,49分,115.3%,1568件
45,2350-2399,5519円,48分,115.3%,1524件
46,2400-2449,6037円,45分,117.8%,1490件
47,2450-2499,6453円,43分,119.9%,1488件
48,2500-2549,6788円,42分,121.3%,1410件
49,2550-2599,6798円,42分,121.6%,1177件
