,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,4936円,132分,105%,459件
1,900-949,4805円,134分,104.8%,476件
2,950-999,5483円,127分,105.7%,476件
3,1000-1049,4915円,128分,105.1%,444件
4,1050-1099,6151円,123分,106.7%,444件
5,1100-1149,5477円,124分,105.9%,543件
6,1150-1199,5668円,118分,106.4%,521件
7,1200-1249,5428円,117分,106.2%,558件
8,1250-1299,6220円,114分,107.2%,444件
9,1300-1349,5383円,109分,106.6%,467件
10,1350-1399,6060円,111分,107.3%,402件
11,1400-1449,5945円,106分,107.4%,405件
12,1450-1499,6028円,106分,107.6%,336件
13,1500-1549,5961円,99分,108%,329件
14,1550-1599,6974円,99分,109.4%,345件
15,1600-1649,6970円,95分,109.8%,290件
16,1650-1699,6696円,94分,109.5%,304件
17,1700-1749,7166円,90分,110.6%,324件
18,1750-1799,6842円,86分,110.6%,320件
19,1800-1849,6990円,86分,110.9%,314件
20,1850-1899,7227円,81分,111.9%,240件
21,1900-1949,7354円,77分,112.7%,255件
22,1950-1999,8087円,74分,114.5%,251件
23,2000-2049,8629円,71分,116.2%,254件
24,2050-2099,7394円,68分,114.5%,242件
25,2100-2149,8078円,65分,116.6%,230件
26,2150-2199,8177円,59分,118.5%,227件
27,2200-2249,7953円,54分,119.8%,232件
28,2250-2299,8066円,50分,121.5%,207件
29,2300-2349,8651円,46分,125.2%,203件
30,2350-2399,8507円,46分,124.9%,187件
31,2400-2449,8563円,43分,126.6%,187件
32,2450-2499,9597円,41分,131.4%,171件
33,2500-2549,9521円,42分,130.5%,177件
34,2550-2599,10251円,40分,133.8%,159件
35,2600-2649,10398円,39分,135.3%,164件
36,2650-2699,10575円,37分,138.5%,157件
37,2700-2749,11064円,35分,142.2%,158件
38,2750-2799,11721円,33分,148%,136件
39,2800-2849,12571円,30分,156.2%,125件
40,2850-2899,13371円,27分,166.1%,157件
41,2900-2949,14200円,23分,181.6%,128件
