,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6085円,103分,107.9%,341件
1,1550-1599,5374円,100分,107.2%,334件
2,1600-1649,7275円,97分,110%,333件
3,1650-1699,7382円,95分,110.3%,368件
4,1700-1749,6192円,91分,109.1%,295件
5,1750-1799,6412円,89分,109.6%,300件
6,1800-1849,7121円,84分,111.3%,283件
7,1850-1899,7110円,79分,111.9%,280件
8,1900-1949,7724円,78分,113.2%,255件
9,1950-1999,7558円,76分,113.3%,248件
10,2000-2049,7338円,70分,113.9%,229件
11,2050-2099,8069円,69分,115.6%,227件
12,2100-2149,8247円,64分,117.1%,224件
13,2150-2199,7194円,63分,115.1%,221件
14,2200-2249,5737円,62分,112.3%,199件
15,2250-2299,7507円,54分,118.6%,184件
16,2300-2349,7512円,53分,119.1%,181件
17,2350-2399,7698円,49分,121%,188件
18,2400-2449,7705円,48分,121.4%,185件
19,2450-2499,8284円,45分,124.7%,158件
20,2500-2549,7978円,44分,124%,172件
21,2550-2599,8659円,44分,126.3%,140件
22,2600-2649,10186円,39分,135%,158件
23,2650-2699,10787円,39分,137.4%,125件
24,2700-2749,11339円,35分,143.7%,155件
25,2750-2799,11602円,35分,143.9%,123件
26,2800-2849,12853円,30分,156.4%,116件
27,2850-2899,14030円,27分,169.9%,113件
28,2900-2949,14795円,25分,180.1%,116件
