,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4119円,127分,104.3%,435件
1,1050-1099,5185円,126分,105.5%,425件
2,1100-1149,4049円,124分,104.3%,421件
3,1150-1199,4152円,122分,104.6%,479件
4,1200-1249,4894円,120分,105.4%,470件
5,1250-1299,5015円,117分,105.7%,402件
6,1300-1349,4294円,118分,104.9%,425件
7,1350-1399,4942円,109分,106%,436件
8,1400-1449,4649円,109分,105.7%,447件
9,1450-1499,5275円,105分,106.7%,413件
10,1500-1549,5176円,102分,106.8%,433件
11,1550-1599,5873円,100分,107.8%,411件
12,1600-1649,6228円,98分,108.5%,446件
13,1650-1699,5735円,93分,108.2%,384件
14,1700-1749,5486円,91分,108%,383件
15,1750-1799,6073円,86分,109.4%,335件
16,1800-1849,6274円,81分,110.3%,339件
17,1850-1899,7031円,81分,111.6%,320件
18,1900-1949,7041円,78分,112%,316件
19,1950-1999,6513円,73分,111.8%,283件
20,2000-2049,7305円,71分,113.7%,276件
21,2050-2099,7358円,68分,114.4%,276件
22,2100-2149,6349円,66分,112.9%,265件
23,2150-2199,5871円,65分,112.1%,263件
24,2200-2249,7052円,57分,116.4%,226件
25,2250-2299,6987円,55分,116.8%,226件
26,2300-2349,7084円,52分,118.3%,224件
27,2350-2399,7234円,49分,119.9%,229件
28,2400-2449,8019円,44分,124.3%,204件
29,2450-2499,7134円,45分,120.9%,216件
30,2500-2549,7862円,44分,123.8%,174件
31,2550-2599,9350円,40分,131.3%,199件
32,2600-2649,9716円,40分,132.3%,160件
33,2650-2699,10368円,37分,137.5%,201件
34,2700-2749,10537円,37分,138.3%,157件
35,2750-2799,11743円,33分,147.4%,146件
36,2800-2849,12782円,29分,158.7%,144件
37,2850-2899,13277円,27分,165.3%,156件
38,2900-2949,14869円,24分,182.2%,130件
