,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6077円,114分,107.1%,617件
1,1350-1399,6501円,111分,107.8%,636件
2,1400-1449,6209円,110分,107.6%,560件
3,1450-1499,6711円,105分,108.5%,550件
4,1500-1549,7226円,103分,109.4%,508件
5,1550-1599,6744円,100分,109%,521件
6,1600-1649,7293円,97分,110%,577件
7,1650-1699,6876円,93分,109.8%,504件
8,1700-1749,6893円,92分,110%,519件
9,1750-1799,7754円,87分,111.8%,492件
10,1800-1849,8157円,85分,112.9%,453件
11,1850-1899,7589円,84分,112.1%,417件
12,1900-1949,8344円,79分,114.1%,468件
13,1950-1999,8866円,77分,115.3%,430件
14,2000-2049,7684円,71分,114.4%,415件
15,2050-2099,7930円,68分,115.6%,379件
16,2100-2149,8174円,63分,117.3%,390件
17,2150-2199,8829円,58分,120.2%,405件
18,2200-2249,8831円,56分,121.2%,384件
19,2250-2299,7995円,52分,120.7%,402件
20,2300-2349,8112円,50分,121.8%,352件
21,2350-2399,8447円,48分,123.6%,349件
22,2400-2449,9198円,45分,127.5%,372件
23,2450-2499,8856円,44分,127%,314件
24,2500-2549,9422円,42分,130.1%,353件
25,2550-2599,9893円,41分,131.9%,324件
26,2600-2649,10284円,39分,134.9%,303件
27,2650-2699,10800円,38分,137.7%,270件
28,2700-2749,10778円,36分,140.3%,300件
29,2750-2799,11641円,33分,147.2%,250件
30,2800-2849,12868円,30分,156.8%,259件
31,2850-2899,13557円,26分,168.8%,244件
32,2900-2949,14496円,24分,179%,206件
