,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,5592円,130分,105.7%,731件
1,950-999,5038円,132分,105.1%,639件
2,1000-1049,6148円,126分,106.5%,616件
3,1050-1099,5857円,124分,106.3%,531件
4,1100-1149,6256円,123分,106.8%,538件
5,1150-1199,6251円,118分,107%,980件
6,1200-1249,6252円,116分,107.2%,533件
7,1250-1299,6798円,112分,108.1%,572件
8,1300-1349,6701円,112分,108%,526件
9,1350-1399,7046円,108分,108.7%,448件
10,1400-1449,6149円,107分,107.6%,444件
11,1450-1499,7110円,103分,109.2%,445件
12,1500-1549,6718円,102分,108.8%,399件
13,1550-1599,7230円,98分,109.9%,368件
14,1600-1649,7765円,95分,110.9%,352件
15,1650-1699,7114円,93分,110.2%,376件
16,1700-1749,8112円,89分,112.1%,411件
17,1750-1799,7900円,85分,112.5%,373件
18,1800-1849,7152円,86分,111.1%,358件
19,1850-1899,8434円,81分,113.9%,327件
20,1900-1949,8656円,78分,114.7%,312件
21,1950-1999,7931円,76分,114%,285件
22,2000-2049,9608円,72分,117.8%,332件
23,2050-2099,9451円,70分,118%,292件
24,2100-2149,8880円,64分,118.6%,295件
25,2150-2199,9004円,59分,120.4%,256件
26,2200-2249,8957円,55分,121.7%,272件
27,2250-2299,9921円,48分,127.4%,274件
28,2300-2349,9292円,46分,126.7%,254件
29,2350-2399,9314円,43分,128.8%,279件
30,2400-2449,9548円,42分,130.2%,252件
31,2450-2499,9341円,42分,129.3%,239件
32,2500-2549,10529円,39分,136%,253件
33,2550-2599,10351円,38分,136.1%,215件
34,2600-2649,10789円,37分,139.4%,248件
35,2650-2699,11238円,35分,142.3%,211件
36,2700-2749,11519円,34分,145.4%,201件
37,2750-2799,12349円,32分,151.2%,192件
38,2800-2849,12772円,29分,159%,215件
39,2850-2899,13023円,26分,167%,170件
40,2900-2949,14500円,24分,181.3%,156件
