,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-1323円,156分,98.9%,26704件
1,300-349,-1105円,156分,99.1%,8083件
2,350-399,-585円,154分,99.5%,4303件
3,400-449,-547円,151分,99.5%,2937件
4,450-499,-221円,148分,99.8%,2450件
5,500-549,-366円,148分,99.7%,2057件
6,550-599,-192円,147分,99.8%,1971件
7,600-649,52円,143分,100%,1884件
8,650-699,19円,142分,100%,1892件
9,700-749,381円,138分,100.4%,1818件
10,750-799,244円,137分,100.2%,1853件
11,800-849,375円,135分,100.4%,1804件
12,850-899,743円,134分,100.7%,1825件
13,900-949,748円,130分,100.8%,1647件
14,950-999,1015円,126分,101.1%,1906件
15,1000-1049,1265円,125分,101.4%,1946件
16,1050-1099,1663円,122分,101.8%,1830件
17,1100-1149,1916円,120分,102.1%,1803件
18,1150-1199,1850円,120分,102.1%,1695件
19,1200-1249,1509円,117分,101.7%,1703件
20,1250-1299,1983円,113分,102.3%,1586件
21,1300-1349,2354円,109分,102.9%,1543件
22,1350-1399,2643円,109分,103.2%,1447件
23,1400-1449,2279円,106分,102.9%,1449件
24,1450-1499,3009円,102分,103.9%,1460件
25,1500-1549,2726円,101分,103.6%,1445件
26,1550-1599,2906円,97分,104%,1348件
27,1600-1649,3036円,95分,104.3%,1284件
28,1650-1699,3555円,93分,105.1%,1324件
29,1700-1749,3823円,88分,105.8%,1254件
30,1750-1799,3911円,87分,106%,1272件
31,1800-1849,4143円,84分,106.6%,1245件
32,1850-1899,4111円,82分,106.7%,1188件
33,1900-1949,4711円,78分,108.1%,1139件
34,1950-1999,4735円,73分,108.6%,1180件
35,2000-2049,4546円,70分,108.7%,1112件
36,2050-2099,4583円,65分,109.3%,1071件
37,2100-2149,5280円,62分,111.3%,1049件
38,2150-2199,5439円,60分,112.2%,1005件
39,2200-2249,5382円,56分,112.8%,977件
40,2250-2299,5599円,53分,114.2%,988件
41,2300-2349,5927円,49分,116.1%,967件
42,2350-2399,6071円,46分,117.5%,940件
43,2400-2449,6257円,45分,118.5%,877件
44,2450-2499,6976円,43分,121.8%,873件
45,2500-2549,7068円,42分,122.6%,852件
46,2550-2599,7448円,41分,124.5%,810件
47,2600-2649,7995円,38分,128.2%,847件
48,2650-2699,8556円,36分,131.3%,779件
49,2700-2749,8517円,36分,131.3%,655件
