,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,11484円,99分,115.4%,18件
1,1650-1699,9561円,99分,112.8%,22件
2,1700-1749,10958円,85分,117.3%,26件
3,1750-1799,11510円,94分,116.2%,18件
4,1800-1849,10670円,91分,115.6%,24件
5,1850-1899,12089円,77分,121%,22件
6,1900-1949,11048円,73分,120.1%,23件
7,1950-1999,7506円,66分,115.1%,19件
8,2000-2049,10936円,71分,120.6%,20件
9,2050-2099,11738円,69分,122.8%,32件
10,2100-2149,12664円,60分,128.3%,26件
11,2150-2199,9870円,59分,122.4%,29件
12,2200-2249,10076円,53分,125.5%,26件
13,2250-2299,11030円,48分,130.8%,16件
14,2300-2349,10860円,43分,134%,25件
15,2350-2399,10309円,36分,138.6%,28件
16,2400-2449,10214円,40分,133.9%,22件
17,2450-2499,8514円,43分,126.3%,31件
18,2500-2549,8133円,44分,124.4%,20件
19,2550-2599,10034円,39分,134.5%,30件
20,2600-2649,8604円,41分,128.2%,32件
21,2650-2699,10943円,33分,143.8%,31件
22,2700-2749,11479円,31分,148.8%,21件
23,2750-2799,11974円,31分,151.8%,20件
24,2800-2849,12598円,30分,156.2%,18件
25,2850-2899,13459円,25分,171.3%,14件
26,2900-2949,13566円,23分,179.9%,17件
