,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,656円,127分,100.7%,21件
1,850-899,1454円,145分,101.3%,37件
2,900-949,4383円,124分,104.7%,30件
3,950-999,1388円,128分,101.4%,40件
4,1000-1049,2548円,132分,102.6%,35件
5,1050-1099,3916円,127分,104.1%,56件
6,1100-1149,2908円,120分,103.2%,58件
7,1150-1199,3067円,118分,103.5%,69件
8,1200-1249,3869円,118分,104.4%,78件
9,1250-1299,3532円,116分,104.1%,87件
10,1300-1349,3154円,109分,103.8%,74件
11,1350-1399,4073円,109分,105%,86件
12,1400-1449,3723円,105分,104.7%,80件
13,1450-1499,3683円,100分,104.9%,89件
14,1500-1549,2780円,101分,103.7%,101件
15,1550-1599,3914円,97分,105.4%,99件
16,1600-1649,4543円,92分,106.6%,126件
17,1650-1699,4674円,91分,106.8%,107件
18,1700-1749,5292円,92分,107.7%,116件
19,1750-1799,5681円,89分,108.5%,103件
20,1800-1849,4876円,83分,107.8%,90件
21,1850-1899,5245円,79分,108.9%,126件
22,1900-1949,4863円,75分,108.7%,115件
23,1950-1999,4296円,75分,107.7%,103件
24,2000-2049,6949円,69分,113.5%,107件
25,2050-2099,4773円,67分,109.6%,75件
26,2100-2149,4589円,65分,109.4%,87件
27,2150-2199,5493円,63分,111.6%,68件
28,2200-2249,5572円,59分,112.7%,70件
29,2250-2299,5694円,52分,114.5%,73件
30,2300-2349,7344円,48分,120.6%,76件
31,2350-2399,7051円,45分,121.1%,61件
32,2400-2449,5974円,46分,117.3%,63件
33,2450-2499,7358円,44分,122.3%,67件
34,2500-2549,7245円,42分,122.8%,56件
35,2550-2599,7749円,42分,124.9%,68件
36,2600-2649,7727円,42分,124.3%,62件
37,2650-2699,8896円,37分,132.4%,53件
38,2700-2749,10111円,34分,139.2%,47件
39,2750-2799,10151円,31分,143.8%,44件
40,2800-2849,11734円,28分,156.8%,46件
41,2850-2899,12518円,27分,161.2%,59件
42,2900-2949,13283円,23分,176.8%,52件
