,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,7555円,127分,107.9%,268件
1,1100-1149,8141円,116分,109.3%,284件
2,1150-1199,7995円,119分,109%,273件
3,1200-1249,8346円,113分,109.9%,244件
4,1250-1299,7495円,116分,108.6%,300件
5,1300-1349,8242円,107分,110.3%,295件
6,1350-1399,8617円,108分,110.7%,342件
7,1400-1449,8445円,107分,110.5%,255件
8,1450-1499,8048円,101分,110.6%,284件
9,1500-1549,9285円,100分,112.4%,213件
10,1550-1599,8743円,97分,112%,229件
11,1600-1649,9698円,95分,113.6%,201件
12,1650-1699,8124円,88分,112.3%,191件
13,1700-1749,10118円,88分,115.3%,193件
14,1750-1799,9698円,85分,115.2%,168件
15,1800-1849,9328円,82分,115.2%,183件
16,1850-1899,10642円,77分,118.4%,196件
17,1900-1949,9457円,76分,116.6%,205件
18,1950-1999,9360円,76分,116.5%,188件
19,2000-2049,9704円,72分,117.9%,143件
20,2050-2099,9815円,68分,119.3%,158件
21,2100-2149,10892円,64分,122.8%,137件
22,2150-2199,11025円,62分,123.9%,151件
23,2200-2249,9824円,57分,122.9%,139件
24,2250-2299,10258円,51分,126.6%,138件
25,2300-2349,10344円,44分,131.1%,133件
26,2350-2399,9938円,41分,132.3%,143件
27,2400-2449,10837円,40分,136.4%,115件
28,2450-2499,11630円,37分,142.2%,124件
29,2500-2549,11769円,37分,142.6%,108件
30,2550-2599,11112円,37分,140.5%,105件
31,2600-2649,11865円,34分,146.2%,87件
32,2650-2699,12677円,34分,149.2%,99件
33,2700-2749,13511円,32分,156.5%,93件
34,2750-2799,13131円,32分,154.6%,89件
35,2800-2849,13777円,28分,166%,89件
36,2850-2899,14063円,27分,169.7%,92件
37,2900-2949,14964円,25分,181.3%,65件
