,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4873円,127分,105.1%,170件
1,1050-1099,5352円,122分,105.8%,211件
2,1100-1149,4882円,122分,105.3%,190件
3,1150-1199,4811円,123分,105.2%,231件
4,1200-1249,5279円,120分,105.9%,218件
5,1250-1299,5025円,115分,105.8%,250件
6,1300-1349,4468円,114分,105.2%,265件
7,1350-1399,4913円,113分,105.8%,252件
8,1400-1449,5338円,107分,106.7%,211件
9,1450-1499,4804円,111分,105.8%,221件
10,1500-1549,5566円,102分,107.3%,244件
11,1550-1599,4801円,102分,106.3%,239件
12,1600-1649,5989円,94分,108.5%,236件
13,1650-1699,4639円,92分,106.7%,224件
14,1700-1749,7097円,87分,110.8%,228件
15,1750-1799,7321円,88分,111.1%,236件
16,1800-1849,6341円,83分,110.2%,197件
17,1850-1899,6327円,81分,110.4%,207件
18,1900-1949,6723円,76分,111.8%,186件
19,1950-1999,6638円,73分,112.1%,194件
20,2000-2049,8121円,70分,115.5%,169件
21,2050-2099,7661円,67分,115.3%,163件
22,2100-2149,7109円,61分,115.6%,145件
23,2150-2199,7330円,61分,116%,154件
24,2200-2249,7462円,57分,117.4%,150件
25,2250-2299,6538円,56分,115.6%,139件
26,2300-2349,5420円,55分,113.2%,129件
27,2350-2399,7997円,46分,123%,134件
28,2400-2449,7478円,46分,121.7%,127件
29,2450-2499,8218円,44分,125.1%,135件
30,2500-2549,8621円,43分,126.9%,128件
31,2550-2599,8893円,41分,128.9%,106件
32,2600-2649,8630円,40分,128.8%,118件
33,2650-2699,9326円,39分,131.6%,102件
34,2700-2749,10642円,35分,140.8%,100件
35,2750-2799,11498円,33分,146.4%,80件
36,2800-2849,12519円,30分,156.3%,99件
37,2850-2899,12983円,29分,159.9%,92件
38,2900-2949,14007円,24分,177.7%,71件
