,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,7353円,120分,108.1%,21件
1,1000-1049,8580円,123分,109.3%,23件
2,1050-1099,4478円,114分,105.2%,28件
3,1100-1149,7722円,125分,108.2%,32件
4,1150-1199,6510円,110分,107.9%,41件
5,1200-1249,9318円,107分,111.6%,33件
6,1250-1299,7459円,111分,109%,43件
7,1300-1349,4376円,106分,105.5%,38件
8,1350-1399,7747円,101分,110.2%,46件
9,1400-1449,7334円,98分,110%,48件
10,1450-1499,8261円,101分,110.9%,64件
11,1500-1549,8154円,102分,110.6%,63件
12,1550-1599,7544円,101分,109.9%,60件
13,1600-1649,7284円,93分,110.4%,73件
14,1650-1699,7139円,94分,110.1%,75件
15,1700-1749,8465円,86分,113.1%,72件
16,1750-1799,8648円,83分,113.8%,62件
17,1800-1849,7593円,89分,111.4%,64件
18,1850-1899,8907円,78分,115.2%,57件
19,1900-1949,7858円,81分,112.9%,69件
20,1950-1999,9306円,74分,116.9%,70件
21,2000-2049,7917円,69分,115.2%,61件
22,2050-2099,9287円,64分,119.2%,53件
23,2100-2149,10271円,67分,120.3%,68件
24,2150-2199,8044円,60分,118%,48件
25,2200-2249,6859円,58分,115.8%,53件
26,2250-2299,9153円,50分,124.4%,52件
27,2300-2349,11026円,41分,135.7%,53件
28,2350-2399,8201円,43分,125.3%,38件
29,2400-2449,9781円,40分,132.8%,40件
30,2450-2499,10504円,35分,139.5%,35件
31,2500-2549,10168円,40分,134.2%,34件
32,2550-2599,10653円,34分,141.4%,43件
33,2600-2649,11216円,35分,142.5%,44件
34,2650-2699,11606円,34分,146%,43件
35,2700-2749,11266円,36分,142.3%,29件
36,2750-2799,12029円,31分,151.2%,33件
37,2800-2849,12488円,29分,157.5%,38件
38,2850-2899,12912円,25分,167.7%,33件
39,2900-2949,13631円,22分,182.2%,19件
