,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5408円,106分,106.8%,1068件
1,1500-1549,6266円,104分,108%,938件
2,1550-1599,6189円,101分,108.1%,960件
3,1600-1649,6269円,99分,108.4%,961件
4,1650-1699,5757円,94分,108.1%,886件
5,1700-1749,6217円,92分,109%,920件
6,1750-1799,6605円,88分,110%,852件
7,1800-1849,6970円,85分,111%,840件
8,1850-1899,6448円,80分,110.7%,833件
9,1900-1949,6513円,79分,111%,743件
10,1950-1999,6400円,75分,111.4%,773件
11,2000-2049,6436円,74分,111.6%,725件
12,2050-2099,6806円,70分,113%,715件
13,2100-2149,7634円,66分,115.5%,690件
14,2150-2199,7206円,63分,115.2%,708件
15,2200-2249,7056円,60分,115.8%,610件
16,2250-2299,7011円,57分,116.5%,610件
17,2300-2349,7215円,53分,118.2%,579件
18,2350-2399,7445円,49分,120.2%,565件
19,2400-2449,7701円,47分,122%,563件
20,2450-2499,8184円,46分,123.7%,545件
21,2500-2549,9034円,44分,127.5%,592件
22,2550-2599,9468円,42分,130.3%,532件
23,2600-2649,9759円,40分,132.6%,552件
24,2650-2699,10669円,38分,137.5%,488件
25,2700-2749,11022円,36分,140.3%,464件
26,2750-2799,11889円,33分,147.7%,427件
27,2800-2849,12623円,31分,154.7%,381件
28,2850-2899,13888円,27分,167.5%,337件
29,2900-2949,14566円,24分,180.2%,264件
