,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,1006円,137分,101%,39件
1,800-849,2893円,133分,102.9%,51件
2,850-899,2167円,126分,102.3%,71件
3,900-949,3011円,130分,103.1%,60件
4,950-999,2019円,120分,102.2%,72件
5,1000-1049,3461円,127分,103.6%,78件
6,1050-1099,2046円,122分,102.2%,98件
7,1100-1149,1754円,117分,102%,82件
8,1150-1199,3046円,116分,103.5%,100件
9,1200-1249,4247円,110分,105.1%,123件
10,1250-1299,2597円,115分,103%,107件
11,1300-1349,3006円,115分,103.5%,123件
12,1350-1399,3324円,111分,104%,122件
13,1400-1449,2938円,104分,103.8%,130件
14,1450-1499,2713円,106分,103.4%,158件
15,1500-1549,4035円,98分,105.5%,137件
16,1550-1599,3606円,99分,104.8%,122件
17,1600-1649,3444円,99分,104.7%,134件
18,1650-1699,4690円,90分,107%,133件
19,1700-1749,4193円,91分,106.1%,146件
20,1750-1799,6062円,83分,109.7%,150件
21,1800-1849,2962円,84分,104.7%,132件
22,1850-1899,6184円,76分,110.9%,123件
23,1900-1949,5635円,78分,109.7%,128件
24,1950-1999,4836円,71分,109%,100件
25,2000-2049,5163円,69分,109.9%,114件
26,2050-2099,5389円,65分,111.1%,100件
27,2100-2149,7040円,59分,115.8%,121件
28,2150-2199,5438円,57分,112.6%,73件
29,2200-2249,7378円,53分,118.5%,93件
30,2250-2299,6832円,47分,119.5%,79件
31,2300-2349,7426円,48分,120.4%,83件
32,2350-2399,6791円,45分,120.2%,84件
33,2400-2449,7540円,43分,123.2%,87件
34,2450-2499,6730円,46分,119.7%,81件
35,2500-2549,7502円,43分,123.5%,68件
36,2550-2599,7808円,40分,125.8%,69件
37,2600-2649,8208円,39分,128.2%,74件
38,2650-2699,8974円,36分,133.2%,73件
39,2700-2749,9545円,33分,139%,51件
40,2750-2799,9726円,31分,142.2%,73件
41,2800-2849,11218円,30分,150.3%,63件
42,2850-2899,12633円,25分,168%,58件
43,2900-2949,12820円,22分,176.3%,41件
