,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4293円,127分,104.5%,25件
1,1100-1149,4390円,120分,104.9%,34件
2,1150-1199,6569円,128分,106.8%,29件
3,1200-1249,6450円,121分,107.1%,54件
4,1250-1299,6789円,109分,108.3%,48件
5,1300-1349,5796円,114分,106.8%,48件
6,1350-1399,4669円,107分,105.8%,54件
7,1400-1449,7074円,104分,109.1%,75件
8,1450-1499,7778円,102分,110.2%,62件
9,1500-1549,6219円,104分,108%,61件
10,1550-1599,4989円,94分,107.1%,64件
11,1600-1649,5651円,92分,108.2%,59件
12,1650-1699,6763円,94分,109.6%,72件
13,1700-1749,7067円,89分,110.5%,56件
14,1750-1799,5399円,83分,108.7%,73件
15,1800-1849,6073円,83分,109.7%,67件
16,1850-1899,6631円,76分,111.7%,58件
17,1900-1949,6917円,74分,112.5%,77件
18,1950-1999,7729円,74分,113.9%,79件
19,2000-2049,5515円,68分,110.9%,64件
20,2050-2099,7569円,65分,115.4%,81件
21,2100-2149,6781円,65分,113.8%,82件
22,2150-2199,5597円,59分,112.7%,69件
23,2200-2249,7187円,55分,117.6%,69件
24,2250-2299,6902円,55分,116.8%,67件
25,2300-2349,6794円,50分,118.3%,73件
26,2350-2399,7629円,45分,122.5%,48件
27,2400-2449,6106円,47分,117.4%,50件
28,2450-2499,6199円,47分,117.5%,54件
29,2500-2549,8319円,40分,127.5%,48件
30,2550-2599,9626円,35分,136.2%,29件
31,2600-2649,9926円,36分,136.9%,42件
32,2650-2699,9134円,36分,134.1%,36件
33,2700-2749,10055円,34分,139.1%,41件
34,2750-2799,10604円,33分,142.2%,48件
35,2800-2849,12444円,28分,158.9%,34件
36,2850-2899,13136円,26分,167.7%,25件
37,2900-2949,14341円,24分,180.6%,40件
