,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,3813円,136分,103.7%,301件
1,900-949,3948円,133分,104%,358件
2,950-999,4558円,130分,104.7%,360件
3,1000-1049,3728円,127分,103.9%,435件
4,1050-1099,4787円,126分,105.1%,425件
5,1100-1149,3669円,124分,103.9%,421件
6,1150-1199,3779円,121分,104.2%,479件
7,1200-1249,4518円,120分,105%,470件
8,1250-1299,4649円,116分,105.3%,402件
9,1300-1349,3930円,117分,104.5%,425件
10,1350-1399,4602円,109分,105.6%,436件
11,1400-1449,4311円,109分,105.3%,447件
12,1450-1499,4944円,104分,106.3%,413件
13,1500-1549,4856円,102分,106.4%,433件
14,1550-1599,5550円,100分,107.4%,411件
15,1600-1649,5910円,98分,108.1%,446件
16,1650-1699,5435円,93分,107.8%,384件
17,1700-1749,5198円,91分,107.6%,383件
18,1750-1799,5793円,86分,109%,335件
19,1800-1849,6010円,81分,109.9%,339件
20,1850-1899,6761円,81分,111.2%,320件
21,1900-1949,6779円,78分,111.6%,316件
22,1950-1999,6269円,73分,111.4%,283件
23,2000-2049,7062円,71分,113.3%,276件
24,2050-2099,7127円,68分,114%,276件
25,2100-2149,6132円,65分,112.5%,265件
26,2150-2199,5663円,64分,111.7%,263件
27,2200-2249,6858円,57分,116%,226件
28,2250-2299,6797円,55分,116.4%,226件
29,2300-2349,6906円,52分,117.9%,224件
30,2350-2399,7066円,48分,119.5%,229件
31,2400-2449,7856円,44分,123.8%,204件
32,2450-2499,6970円,45分,120.5%,216件
33,2500-2549,7699円,44分,123.4%,174件
34,2550-2599,9187円,40分,130.8%,199件
35,2600-2649,9553円,40分,131.9%,160件
36,2650-2699,10205円,37分,137.1%,201件
37,2700-2749,10373円,37分,137.9%,157件
38,2750-2799,11580円,33分,147%,146件
39,2800-2849,12619円,29分,158.3%,144件
40,2850-2899,13114円,27分,164.9%,156件
41,2900-2949,14706円,24分,181.8%,130件
