,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,-403円,154分,99.6%,39件
1,600-649,671円,145分,100.6%,61件
2,650-699,1816円,140分,101.7%,81件
3,700-749,1406円,136分,101.4%,116件
4,750-799,2022円,136分,102%,107件
5,800-849,1681円,132分,101.7%,114件
6,850-899,1997円,134分,102%,136件
7,900-949,919円,134分,100.9%,161件
8,950-999,859円,132分,100.9%,142件
9,1000-1049,2578円,125分,102.8%,170件
10,1050-1099,3121円,120分,103.5%,211件
11,1100-1149,2677円,120分,103%,190件
12,1150-1199,2587円,121分,102.8%,231件
13,1200-1249,3083円,118分,103.5%,218件
14,1250-1299,2937円,113分,103.5%,250件
15,1300-1349,2420円,113分,102.9%,265件
16,1350-1399,2882円,111分,103.5%,252件
17,1400-1449,3392円,105分,104.3%,211件
18,1450-1499,2798円,109分,103.4%,221件
19,1500-1549,3703円,100分,104.9%,244件
20,1550-1599,2969円,101分,103.9%,239件
21,1600-1649,4229円,93分,106.1%,236件
22,1650-1699,3025円,91分,104.5%,224件
23,1700-1749,5396円,86分,108.4%,228件
24,1750-1799,5617円,86分,108.7%,236件
25,1800-1849,4777円,81分,107.8%,197件
26,1850-1899,4814円,79分,108.1%,207件
27,1900-1949,5271円,74分,109.4%,186件
28,1950-1999,5242円,72分,109.7%,194件
29,2000-2049,6710円,69分,113%,169件
30,2050-2099,6342円,65分,112.9%,163件
31,2100-2149,5903円,60分,113.2%,145件
32,2150-2199,6121円,60分,113.6%,154件
33,2200-2249,6320円,56分,115%,150件
34,2250-2299,5465円,55分,113.3%,139件
35,2300-2349,4433円,54分,111%,129件
36,2350-2399,7047円,45分,120.7%,134件
37,2400-2449,6536円,45分,119.3%,127件
38,2450-2499,7275円,43分,122.7%,135件
39,2500-2549,7678円,42分,124.5%,128件
40,2550-2599,7950円,40分,126.3%,106件
41,2600-2649,7687円,39分,126.2%,118件
42,2650-2699,8383円,38分,129%,102件
43,2700-2749,9699円,34分,138.1%,100件
44,2750-2799,10555円,32分,143.7%,80件
45,2800-2849,11576円,29分,153.6%,99件
46,2850-2899,12040円,28分,157.3%,92件
47,2900-2949,13064円,23分,175%,71件
