,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5720円,121分,106.3%,197件
1,1250-1299,5710円,119分,106.4%,180件
2,1300-1349,5923円,113分,107%,209件
3,1350-1399,4922円,113分,105.8%,224件
4,1400-1449,5601円,110分,106.8%,211件
5,1450-1499,6147円,103分,107.9%,175件
6,1500-1549,5640円,108分,107%,185件
7,1550-1599,6469円,100分,108.6%,197件
8,1600-1649,5535円,99分,107.4%,199件
9,1650-1699,7111円,92分,110.3%,208件
10,1700-1749,5230円,91分,107.7%,188件
11,1750-1799,7694円,85分,112%,186件
12,1800-1849,7503円,86分,111.7%,185件
13,1850-1899,6528円,81分,110.8%,153件
14,1900-1949,6736円,78分,111.5%,169件
15,1950-1999,7288円,73分,113.4%,153件
16,2000-2049,7407円,70分,114%,161件
17,2050-2099,8417円,67分,116.8%,140件
18,2100-2149,8977円,64分,118.8%,137件
19,2150-2199,7978円,57分,118.7%,112件
20,2200-2249,7847円,57分,118.3%,120件
21,2250-2299,7937円,53分,119.8%,125件
22,2300-2349,7629円,51分,119.8%,120件
23,2350-2399,6222円,51分,116.2%,113件
24,2400-2449,8852円,45分,126.4%,112件
25,2450-2499,8471円,44分,125.6%,109件
26,2500-2549,8640円,43分,126.6%,106件
27,2550-2599,9001円,41分,129.1%,104件
28,2600-2649,10132円,38分,135.6%,92件
29,2650-2699,9550円,38分,133.6%,101件
30,2700-2749,10544円,36分,138.7%,91件
31,2750-2799,11784円,32分,148.8%,84件
32,2800-2849,12476円,30分,154.9%,65件
33,2850-2899,13435円,26分,167.8%,83件
34,2900-2949,14035円,26分,170.9%,72件
