,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,1103円,139分,101.1%,42件
1,750-799,2783円,137分,102.7%,56件
2,800-849,2026円,130分,102.1%,82件
3,850-899,3266円,133分,103.3%,75件
4,900-949,1922円,127分,102%,83件
5,950-999,2580円,134分,102.6%,91件
6,1000-1049,1745円,127分,101.8%,111件
7,1050-1099,2165円,124分,102.3%,99件
8,1100-1149,3061円,120分,103.4%,119件
9,1150-1199,3877円,114分,104.5%,145件
10,1200-1249,2655円,117分,103%,128件
11,1250-1299,3590円,116分,104.1%,160件
12,1300-1349,3503円,115分,104.1%,148件
13,1350-1399,3498円,106分,104.4%,163件
14,1400-1449,2929円,109分,103.6%,193件
15,1450-1499,3808円,105分,104.8%,180件
16,1500-1549,4062円,101分,105.3%,150件
17,1550-1599,3449円,102分,104.5%,158件
18,1600-1649,4335円,95分,106.1%,157件
19,1650-1699,4266円,94分,106%,178件
20,1700-1749,5913円,87分,109.1%,181件
21,1750-1799,3261円,88分,104.9%,156件
22,1800-1849,6536円,81分,110.8%,164件
23,1850-1899,5988円,79分,110.1%,156件
24,1900-1949,5232円,76分,109.1%,131件
25,1950-1999,5013円,73分,109.2%,137件
26,2000-2049,5730円,67分,111.4%,127件
27,2050-2099,6635円,64分,113.8%,139件
28,2100-2149,6524円,63分,113.9%,102件
29,2150-2199,7500円,59分,117.1%,112件
30,2200-2249,6528円,52分,116.7%,94件
31,2250-2299,7133円,52分,118.2%,100件
32,2300-2349,6203円,48分,117.2%,96件
33,2350-2399,6962円,45分,120.5%,104件
34,2400-2449,5901円,49分,116.1%,94件
35,2450-2499,7877円,42分,125.1%,87件
36,2500-2549,7938円,41分,125.5%,92件
37,2550-2599,8044円,40分,126.7%,90件
38,2600-2649,8169円,39分,127.7%,85件
39,2650-2699,9370円,34分,136.6%,69件
40,2700-2749,9255円,34分,136.6%,86件
41,2750-2799,10377円,33分,142.4%,75件
42,2800-2849,11636円,28分,155.3%,71件
43,2850-2899,12168円,25分,163.7%,52件
44,2900-2949,13640円,23分,179.7%,63件
