,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4753円,128分,105%,25件
1,1100-1149,4830円,120分,105.4%,34件
2,1150-1199,7061円,129分,107.3%,29件
3,1200-1249,6915円,121分,107.6%,54件
4,1250-1299,7211円,109分,108.8%,48件
5,1300-1349,6228円,114分,107.3%,48件
6,1350-1399,5062円,107分,106.3%,54件
7,1400-1449,7482円,104分,109.6%,75件
8,1450-1499,8184円,102分,110.7%,62件
9,1500-1549,6614円,104分,108.5%,61件
10,1550-1599,5337円,94分,107.6%,64件
11,1600-1649,6008円,93分,108.7%,59件
12,1650-1699,7131円,94分,110.1%,72件
13,1700-1749,7421円,90分,111%,56件
14,1750-1799,5709円,83分,109.1%,73件
15,1800-1849,6389円,83分,110.2%,67件
16,1850-1899,6927円,76分,112.1%,58件
17,1900-1949,7211円,74分,113%,77件
18,1950-1999,8031円,74分,114.4%,79件
19,2000-2049,5768円,68分,111.3%,64件
20,2050-2099,7837円,66分,115.9%,81件
21,2100-2149,7041円,66分,114.3%,82件
22,2150-2199,5817円,59分,113.2%,69件
23,2200-2249,7404円,55分,118%,69件
24,2250-2299,7122円,55分,117.2%,67件
25,2300-2349,6994円,50分,118.7%,73件
26,2350-2399,7817円,45分,122.9%,48件
27,2400-2449,6291円,47分,117.9%,50件
28,2450-2499,6383円,47分,118%,54件
29,2500-2549,8503円,40分,128%,48件
30,2550-2599,9810円,36分,136.7%,29件
31,2600-2649,10110円,36分,137.4%,42件
32,2650-2699,9318円,36分,134.7%,36件
33,2700-2749,10240円,34分,139.6%,41件
34,2750-2799,10788円,34分,142.7%,48件
35,2800-2849,12628円,28分,159.4%,34件
36,2850-2899,13321円,26分,168.3%,25件
37,2900-2949,14526円,24分,181.1%,40件
