,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,3092円,145分,102.8%,10644件
1,550-599,3411円,144分,103.2%,3412件
2,600-649,3823円,142分,103.6%,1796件
3,650-699,3824円,140分,103.6%,1224件
4,700-749,3806円,137分,103.7%,1020件
5,750-799,4034円,136分,104%,858件
6,800-849,4295円,134分,104.3%,810件
7,850-899,4583円,129分,104.7%,796件
8,900-949,4268円,129分,104.4%,803件
9,950-999,4623円,127分,104.9%,731件
10,1000-1049,4531円,124分,104.9%,719件
11,1050-1099,4848円,124分,105.2%,770件
12,1100-1149,5361円,123分,105.8%,743件
13,1150-1199,4735円,118分,105.4%,683件
14,1200-1249,4957円,114分,105.8%,798件
15,1250-1299,5218円,112分,106.2%,742件
16,1300-1349,5685円,110分,106.9%,727件
17,1350-1399,6723円,106分,108.4%,738件
18,1400-1449,6911円,105分,108.7%,709件
19,1450-1499,6111円,105分,107.8%,716件
20,1500-1549,6338円,98分,108.6%,677件
21,1550-1599,5710円,96分,108%,596件
22,1600-1649,6974円,95分,109.8%,587件
23,1650-1699,6144円,90分,109.1%,602件
24,1700-1749,6774円,88分,110.2%,576件
25,1750-1799,6660円,86分,110.4%,606件
26,1800-1849,7228円,82分,111.7%,532件
27,1850-1899,7801円,79分,113.2%,508件
28,1900-1949,7757円,78分,113.3%,536件
29,1950-1999,7945円,75分,114.2%,509件
30,2000-2049,7743円,71分,114.6%,482件
31,2050-2099,8319円,69分,116%,516件
32,2100-2149,8338円,65分,117%,506件
33,2150-2199,8694円,61分,118.9%,437件
34,2200-2249,8414円,55分,120.4%,442件
35,2250-2299,8165円,49分,122.2%,435件
36,2300-2349,8644円,44分,126.4%,428件
37,2350-2399,9050円,42分,128.6%,402件
38,2400-2449,8813円,41分,128.4%,404件
39,2450-2499,8920円,40分,129.9%,406件
40,2500-2549,9496円,38分,133.2%,419件
41,2550-2599,10072円,36分,136.9%,372件
42,2600-2649,10239円,36分,138.4%,374件
43,2650-2699,10624円,35分,140.9%,366件
44,2700-2749,10949円,33分,144%,334件
45,2750-2799,12071円,30分,153.2%,363件
46,2800-2849,12186円,28分,157.8%,331件
47,2850-2899,12546円,25分,166.5%,307件
48,2900-2949,13489円,23分,178.8%,285件
