,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2976円,143分,102.8%,928件
1,600-649,2352円,143分,102.2%,1228件
2,650-699,2720円,139分,102.6%,1115件
3,700-749,3194円,136分,103.1%,998件
4,750-799,3513円,134分,103.5%,886件
5,800-849,3297円,135分,103.3%,787件
6,850-899,3253円,132分,103.3%,768件
7,900-949,3662円,129分,103.8%,731件
8,950-999,3106円,130分,103.2%,639件
9,1000-1049,4252円,125分,104.5%,616件
10,1050-1099,4025円,122分,104.4%,531件
11,1100-1149,4402円,121分,104.8%,538件
12,1150-1199,4457円,117分,105.1%,980件
13,1200-1249,4506円,114分,105.2%,533件
14,1250-1299,5073円,111分,106.1%,572件
15,1300-1349,4990円,111分,106%,526件
16,1350-1399,5369円,107分,106.7%,448件
17,1400-1449,4527円,106分,105.7%,444件
18,1450-1499,5523円,102分,107.3%,445件
19,1500-1549,5148円,101分,106.8%,399件
20,1550-1599,5715円,96分,107.9%,368件
21,1600-1649,6271円,94分,108.9%,352件
22,1650-1699,5684円,91分,108.3%,376件
23,1700-1749,6698円,88分,110.2%,411件
24,1750-1799,6545円,83分,110.5%,373件
25,1800-1849,5817円,85分,109.2%,358件
26,1850-1899,7104円,80分,111.9%,327件
27,1900-1949,7361円,77分,112.7%,312件
28,1950-1999,6720円,75分,112%,285件
29,2000-2049,8373円,71分,115.7%,332件
30,2050-2099,8250円,69分,116%,292件
31,2100-2149,7793円,63分,116.6%,295件
32,2150-2199,7985円,58分,118.4%,256件
33,2200-2249,8030円,54分,119.8%,272件
34,2250-2299,9049円,48分,125.4%,274件
35,2300-2349,8470円,46分,124.7%,254件
36,2350-2399,8537円,42分,126.8%,279件
37,2400-2449,8785円,41分,128.3%,252件
38,2450-2499,8578円,42分,127.4%,239件
39,2500-2549,9766円,38分,134%,253件
40,2550-2599,9588円,38分,134%,215件
41,2600-2649,10026円,36分,137.3%,248件
42,2650-2699,10475円,35分,140.2%,211件
43,2700-2749,10756円,33分,143.2%,201件
44,2750-2799,11587円,31分,149.1%,192件
45,2800-2849,12009円,28分,156.8%,215件
46,2850-2899,12261円,25分,164.8%,170件
47,2900-2949,13737円,23分,179.3%,156件
