,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4330円,128分,104.5%,2191件
1,1050-1099,4389円,125分,104.7%,2145件
2,1100-1149,4352円,124分,104.7%,2034件
3,1150-1199,4085円,122分,104.5%,2038件
4,1200-1249,4383円,119分,104.9%,1899件
5,1250-1299,4701円,114分,105.5%,1879件
6,1300-1349,4727円,114分,105.5%,1779件
7,1350-1399,4596円,111分,105.5%,1730件
8,1400-1449,5139円,107分,106.4%,1732件
9,1450-1499,4771円,105分,106%,1729件
10,1500-1549,4865円,102分,106.4%,1619件
11,1550-1599,5126円,100分,106.9%,1562件
12,1600-1649,5701円,98分,107.8%,1620件
13,1650-1699,5701円,93分,108.2%,1498件
14,1700-1749,5724円,91分,108.4%,1512件
15,1750-1799,5834円,89分,108.8%,1508件
16,1800-1849,5540円,87分,108.5%,1416件
17,1850-1899,6146円,83分,109.9%,1354件
18,1900-1949,5882円,79分,110%,1405件
19,1950-1999,6020円,75分,110.7%,1331件
20,2000-2049,5775円,71分,110.9%,1275件
21,2050-2099,6391円,68分,112.6%,1275件
22,2100-2149,6832円,65分,114.1%,1230件
23,2150-2199,6475円,61分,114.1%,1191件
24,2200-2249,6633円,58分,115.2%,1193件
25,2250-2299,6813円,55分,116.6%,1180件
26,2300-2349,7037円,51分,118.3%,1143件
27,2350-2399,7013円,49分,119.2%,1047件
28,2400-2449,7762円,45分,122.9%,1064件
29,2450-2499,7730円,45分,122.9%,1024件
30,2500-2549,8101円,44分,124.7%,986件
31,2550-2599,8530円,41分,127.6%,1018件
32,2600-2649,9111円,40分,130.6%,949件
33,2650-2699,9242円,39分,131.2%,808件
