,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2238円,139分,102.1%,25件
1,700-749,3566円,123分,103.9%,39件
2,750-799,2432円,149分,102.2%,52件
3,800-849,5359円,132分,105.4%,50件
4,850-899,2607円,134分,102.6%,54件
5,900-949,3288円,135分,103.2%,61件
6,950-999,3376円,130分,103.4%,79件
7,1000-1049,3563円,127分,103.7%,82件
8,1050-1099,3187円,127分,103.3%,101件
9,1100-1149,4476円,128分,104.7%,116件
10,1150-1199,3890円,122分,104.3%,122件
11,1200-1249,4846円,112分,105.8%,130件
12,1250-1299,4926円,115分,105.7%,135件
13,1300-1349,4962円,108分,106.2%,127件
14,1350-1399,4425円,109分,105.4%,135件
15,1400-1449,3058円,107分,103.8%,154件
16,1450-1499,3957円,104分,105.1%,138件
17,1500-1549,4730円,100分,106.3%,173件
18,1550-1599,4820円,97分,106.6%,152件
19,1600-1649,5447円,97分,107.5%,166件
20,1650-1699,6092円,95分,108.5%,161件
21,1700-1749,5597円,90分,108.3%,139件
22,1750-1799,4694円,86分,107.3%,165件
23,1800-1849,5396円,81分,108.9%,173件
24,1850-1899,5020円,80分,108.4%,155件
25,1900-1949,6447円,77分,111.2%,147件
26,1950-1999,5716円,74分,110.3%,119件
27,2000-2049,4277円,73分,107.8%,123件
28,2050-2099,6298円,69分,112.2%,123件
29,2100-2149,6511円,66分,113.1%,109件
30,2150-2199,6635円,59分,115%,132件
31,2200-2249,6531円,57分,115.3%,104件
32,2250-2299,7172円,51分,118.8%,103件
33,2300-2349,6571円,51分,117.1%,111件
34,2350-2399,7297円,46分,121%,98件
35,2400-2449,7464円,45分,121.9%,82件
36,2450-2499,7380円,45分,121.9%,95件
37,2500-2549,7941円,43分,124.6%,94件
38,2550-2599,7609円,42分,124.3%,80件
39,2600-2649,9382円,38分,132.6%,75件
40,2650-2699,9557円,37分,134.2%,66件
41,2700-2749,10561円,33分,142.3%,68件
42,2750-2799,11241円,34分,144.7%,93件
43,2800-2849,11661円,30分,152.5%,76件
44,2850-2899,13104円,27分,165.6%,61件
45,2900-2949,14323円,23分,181.7%,60件
