,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,2898円,145分,102.7%,10644件
1,550-599,3220円,144分,103%,3412件
2,600-649,3634円,142分,103.4%,1796件
3,650-699,3638円,140分,103.5%,1224件
4,700-749,3623円,137分,103.5%,1020件
5,750-799,3852円,136分,103.8%,858件
6,800-849,4114円,134分,104.1%,810件
7,850-899,4406円,129分,104.5%,796件
8,900-949,4094円,129分,104.2%,803件
9,950-999,4450円,127分,104.7%,731件
10,1000-1049,4363円,124分,104.7%,719件
11,1050-1099,4679円,124分,105%,770件
12,1100-1149,5191円,123分,105.6%,743件
13,1150-1199,4574円,118分,105.2%,683件
14,1200-1249,4801円,113分,105.6%,798件
15,1250-1299,5063円,112分,106%,742件
16,1300-1349,5531円,110分,106.7%,727件
17,1350-1399,6569円,106分,108.3%,738件
18,1400-1449,6757円,105分,108.6%,709件
19,1450-1499,5962円,104分,107.6%,716件
20,1500-1549,6197円,98分,108.4%,677件
21,1550-1599,5575円,95分,107.8%,596件
22,1600-1649,6836円,95分,109.6%,587件
23,1650-1699,6016円,90分,108.9%,602件
24,1700-1749,6645円,88分,110.1%,576件
25,1750-1799,6536円,85分,110.2%,606件
26,1800-1849,7107円,82分,111.5%,532件
27,1850-1899,7681円,79分,113%,508件
28,1900-1949,7640円,77分,113.2%,536件
29,1950-1999,7831円,75分,114%,509件
30,2000-2049,7635円,71分,114.4%,482件
31,2050-2099,8211円,69分,115.8%,516件
32,2100-2149,8236円,65分,116.9%,506件
33,2150-2199,8595円,61分,118.7%,437件
34,2200-2249,8326円,55分,120.2%,442件
35,2250-2299,8087円,49分,122%,435件
36,2300-2349,8571円,44分,126.2%,428件
37,2350-2399,8980円,42分,128.4%,402件
38,2400-2449,8745円,41分,128.2%,404件
39,2450-2499,8851円,40分,129.7%,406件
40,2500-2549,9428円,38分,133%,419件
41,2550-2599,10004円,36分,136.8%,372件
42,2600-2649,10170円,35分,138.2%,374件
43,2650-2699,10555円,35分,140.7%,366件
44,2700-2749,10880円,33分,143.8%,334件
45,2750-2799,12003円,30分,153%,363件
46,2800-2849,12117円,28分,157.6%,331件
47,2850-2899,12478円,25分,166.3%,307件
48,2900-2949,13420円,23分,178.6%,285件
