,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-102円,157分,99.9%,355件
1,350-399,-50円,157分,100%,415件
2,400-449,512円,146分,100.5%,531件
3,450-499,-584円,150分,99.5%,595件
4,500-549,854円,147分,100.8%,666件
5,550-599,563円,147分,100.5%,692件
6,600-649,1018円,144分,100.9%,792件
7,650-699,550円,143分,100.5%,805件
8,700-749,1223円,139分,101.2%,841件
9,750-799,1557円,137分,101.5%,950件
10,800-849,945円,137分,100.9%,949件
11,850-899,1020円,136分,101%,1041件
12,900-949,1582円,130分,101.6%,1069件
13,950-999,1633円,132分,101.6%,1070件
14,1000-1049,1674円,127分,101.8%,1050件
15,1050-1099,1901円,125分,102%,981件
16,1100-1149,2217円,125分,102.4%,946件
17,1150-1199,2157円,119分,102.4%,973件
18,1200-1249,2646円,116分,103%,904件
19,1250-1299,2403円,114分,102.8%,864件
20,1300-1349,2306円,113分,102.7%,872件
21,1350-1399,2582円,111分,103.1%,846件
22,1400-1449,3161円,106分,104%,798件
23,1450-1499,3215円,104分,104.1%,841件
24,1500-1549,3332円,103分,104.3%,773件
25,1550-1599,3214円,97分,104.4%,719件
26,1600-1649,3678円,96分,105.1%,658件
27,1650-1699,4056円,93分,105.8%,651件
28,1700-1749,4796円,88分,107.3%,592件
29,1750-1799,4024円,86分,106.2%,549件
30,1800-1849,4977円,84分,107.9%,529件
31,1850-1899,4532円,80分,107.5%,533件
32,1900-1949,4594円,77分,107.9%,532件
33,1950-1999,4793円,72分,108.8%,511件
34,2000-2049,5090円,70分,109.7%,498件
35,2050-2099,4788円,67分,109.5%,468件
36,2100-2149,5818円,63分,112.3%,446件
37,2150-2199,4956円,63分,110.5%,442件
38,2200-2249,6065円,58分,113.9%,399件
39,2250-2299,5015円,55分,112.2%,404件
40,2300-2349,5815円,51分,115.2%,387件
41,2350-2399,6476円,46分,118.6%,395件
42,2400-2449,6315円,47分,118%,451件
43,2450-2499,6590円,45分,119.6%,360件
44,2500-2549,7585円,42分,123.9%,333件
45,2550-2599,7902円,42分,125.2%,335件
46,2600-2649,8875円,39分,130.7%,338件
47,2650-2699,9194円,37分,133.4%,309件
48,2700-2749,9934円,34分,139.4%,298件
49,2750-2799,10961円,33分,144.8%,284件
50,2800-2849,11693円,29分,153.8%,290件
51,2850-2899,12879円,26分,166.2%,255件
52,2900-2949,13422円,24分,175.2%,187件
