,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5552円,106分,107%,391件
1,1500-1549,6413円,103分,108.3%,411件
2,1550-1599,6436円,101分,108.5%,418件
3,1600-1649,6637円,95分,109.3%,366件
4,1650-1699,6483円,93分,109.3%,385件
5,1700-1749,6845円,93分,109.8%,365件
6,1750-1799,6688円,87分,110.2%,322件
7,1800-1849,7269円,87分,111.2%,297件
8,1850-1899,7044円,82分,111.5%,319件
9,1900-1949,7600円,78分,113%,267件
10,1950-1999,6474円,75分,111.4%,255件
11,2000-2049,8252円,72分,115.3%,247件
12,2050-2099,6890円,68分,113.5%,259件
13,2100-2149,6860円,65分,114.1%,253件
14,2150-2199,7925円,59分,117.9%,242件
15,2200-2249,7784円,58分,117.8%,230件
16,2250-2299,7164円,55分,117.3%,224件
17,2300-2349,7597円,49分,120.6%,193件
18,2350-2399,7359円,51分,119.3%,206件
19,2400-2449,8013円,47分,122.7%,174件
20,2450-2499,7996円,47分,122.5%,187件
21,2500-2549,9119円,43分,128.4%,178件
22,2550-2599,9274円,42分,129.8%,173件
23,2600-2649,9710円,41分,131.7%,203件
24,2650-2699,10286円,38分,135.7%,185件
25,2700-2749,10903円,36分,140.1%,149件
26,2750-2799,12316円,33分,150.5%,159件
27,2800-2849,12682円,31分,153.9%,153件
28,2850-2899,13845円,28分,167.1%,150件
29,2900-2949,14675円,24分,182.5%,114件
