,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,3925円,130分,104%,1360件
1,1000-1049,4357円,126分,104.6%,1601件
2,1050-1099,4594円,124分,104.9%,1630件
3,1100-1149,4831円,123分,105.3%,1550件
4,1150-1199,5119円,120分,105.7%,1489件
5,1200-1249,5267円,119分,105.9%,1423件
6,1250-1299,4848円,117分,105.5%,1452件
7,1300-1349,5076円,113分,106%,1328件
8,1350-1399,5049円,110分,106.1%,1259件
9,1400-1449,5669円,108分,107%,1208件
10,1450-1499,5018円,105分,106.4%,1218件
11,1500-1549,5724円,102分,107.5%,1210件
12,1550-1599,5436円,99分,107.3%,1188件
13,1600-1649,5616円,95分,107.8%,1108件
14,1650-1699,5755円,94分,108.2%,1054件
15,1700-1749,6348円,92分,109.2%,1097件
16,1750-1799,6369円,87分,109.7%,1046件
17,1800-1849,6373円,86分,109.9%,1026件
18,1850-1899,6592円,83分,110.6%,1046件
19,1900-1949,6616円,80分,111%,1014件
20,1950-1999,6953円,77分,112.1%,933件
21,2000-2049,6915円,71分,112.9%,969件
22,2050-2099,6549円,68分,112.9%,940件
23,2100-2149,6472円,63分,113.8%,870件
24,2150-2199,7284円,60分,116.1%,883件
25,2200-2249,7401円,57分,117.3%,863件
26,2250-2299,7183円,54分,117.9%,813件
27,2300-2349,7319円,50分,119.4%,825件
28,2350-2399,7946円,47分,122.7%,805件
29,2400-2449,7732円,45分,122.9%,773件
30,2450-2499,8065円,44分,124.3%,737件
31,2500-2549,8814円,42分,127.8%,702件
32,2550-2599,9021円,41分,129.6%,707件
33,2600-2649,9180円,40分,130.9%,654件
34,2650-2699,9846円,37分,135.8%,700件
35,2700-2749,10460円,35分,139.7%,634件
36,2750-2799,10259円,35分,138.5%,547件
