,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,684円,152分,100.6%,2564件
1,500-549,648円,150分,100.6%,2340件
2,550-599,863円,149分,100.8%,2199件
3,600-649,1292円,144分,101.2%,2101件
4,650-699,993円,145分,100.9%,1842件
5,700-749,1286円,142分,101.2%,1804件
6,750-799,1805円,139分,101.7%,1665件
7,800-849,2180円,136分,102.1%,1609件
8,850-899,1857円,133分,101.9%,2851件
9,900-949,1990円,133分,102%,1650件
10,950-999,1910円,130分,102%,1700件
11,1000-1049,2325円,128分,102.4%,1464件
12,1050-1099,2553円,125分,102.7%,1312件
13,1100-1149,2602円,123分,102.8%,1278件
14,1150-1199,2367円,122分,102.6%,1249件
15,1200-1249,2125円,119分,102.4%,1139件
16,1250-1299,3034円,115分,103.5%,1174件
17,1300-1349,3804円,113分,104.5%,1067件
18,1350-1399,3256円,111分,103.9%,1093件
19,1400-1449,3345円,107分,104.2%,1084件
20,1450-1499,3321円,104分,104.3%,1050件
21,1500-1549,3603円,102分,104.7%,1091件
22,1550-1599,4201円,99分,105.7%,994件
23,1600-1649,4533円,95分,106.3%,1021件
24,1650-1699,4365円,94分,106.2%,882件
25,1700-1749,4458円,90分,106.6%,919件
26,1750-1799,4795円,89分,107.2%,868件
27,1800-1849,4204円,85分,106.6%,836件
28,1850-1899,4820円,81分,107.9%,826件
29,1900-1949,5217円,77分,109%,834件
30,1950-1999,5390円,74分,109.8%,802件
31,2000-2049,5288円,71分,110%,777件
32,2050-2099,5112円,66分,110.3%,805件
33,2100-2149,5414円,64分,111.3%,740件
34,2150-2199,5869円,62分,112.7%,759件
35,2200-2249,6081円,58分,114.1%,763件
36,2250-2299,5866円,54分,114.4%,648件
37,2300-2349,5814円,51分,115.3%,680件
38,2350-2399,6447円,49分,117.6%,661件
39,2400-2449,6959円,46分,120.1%,658件
40,2450-2499,7388円,45分,121.8%,608件
41,2500-2549,7189円,44分,122%,625件
42,2550-2599,8355円,41分,127.3%,572件
43,2600-2649,8901円,40分,130%,559件
44,2650-2699,9210円,37分,132.8%,525件
45,2700-2749,9791円,36分,136.4%,476件
46,2750-2799,10840円,32分,144.9%,386件
47,2800-2849,11754円,29分,154%,346件
48,2850-2899,12356円,26分,163.7%,273件
49,2900-2949,13666円,23分,178.4%,185件
