,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4017円,129分,104.2%,111件
1,1050-1099,4404円,126分,104.7%,99件
2,1100-1149,5292円,122分,105.8%,119件
3,1150-1199,6042円,116分,106.9%,145件
4,1200-1249,4805円,119分,105.4%,128件
5,1250-1299,5768円,118分,106.5%,160件
6,1300-1349,5656円,117分,106.4%,148件
7,1350-1399,5479円,108分,106.8%,163件
8,1400-1449,4926円,111分,105.9%,193件
9,1450-1499,5771円,107分,107.2%,180件
10,1500-1549,5970円,103分,107.7%,150件
11,1550-1599,5370円,104分,106.9%,158件
12,1600-1649,6124円,96分,108.5%,157件
13,1650-1699,6043円,96分,108.4%,178件
14,1700-1749,7651円,88分,111.6%,181件
15,1750-1799,4832円,89分,107.2%,156件
16,1800-1849,8202円,82分,113.3%,164件
17,1850-1899,7576円,81分,112.5%,156件
18,1900-1949,6718円,78分,111.5%,131件
19,1950-1999,6413円,74分,111.5%,137件
20,2000-2049,7036円,68分,113.8%,127件
21,2050-2099,7959円,65分,116.3%,139件
22,2100-2149,7799円,64分,116.3%,102件
23,2150-2199,8749円,60分,119.5%,112件
24,2200-2249,7624円,53分,119.2%,94件
25,2250-2299,8247円,53分,120.7%,100件
26,2300-2349,7166円,49分,119.6%,96件
27,2350-2399,7923円,46分,122.9%,104件
28,2400-2449,6844円,50分,118.4%,94件
29,2450-2499,8820円,43分,127.6%,87件
30,2500-2549,8881円,42分,128%,92件
31,2550-2599,8986円,41分,129.2%,90件
32,2600-2649,9112円,40分,130.2%,85件
33,2650-2699,10313円,35分,139.3%,69件
34,2700-2749,10198円,35分,139.3%,86件
35,2750-2799,11320円,33分,145.1%,75件
36,2800-2849,12579円,29分,158.1%,71件
37,2850-2899,13110円,26分,166.5%,52件
38,2900-2949,14583円,24分,182.2%,63件
