,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,3393円,145分,103.1%,135件
1,700-749,3148円,135分,103.1%,156件
2,750-799,1539円,140分,101.5%,189件
3,800-849,4177円,135分,104.1%,210件
4,850-899,3342円,134分,103.3%,229件
5,900-949,4160円,129分,104.3%,272件
6,950-999,2875円,132分,102.9%,277件
7,1000-1049,4000円,129分,104.1%,269件
8,1050-1099,4671円,124分,105%,311件
9,1100-1149,3359円,125分,103.6%,327件
10,1150-1199,3662円,120分,104.1%,360件
11,1200-1249,4988円,116分,105.8%,353件
12,1250-1299,5081円,118分,105.7%,351件
13,1300-1349,4668円,111分,105.6%,342件
14,1350-1399,5442円,105分,106.9%,343件
15,1400-1449,5003円,106分,106.3%,330件
16,1450-1499,5206円,105分,106.6%,334件
17,1500-1549,5093円,102分,106.7%,283件
18,1550-1599,4347円,99分,105.8%,273件
19,1600-1649,5060円,97分,107%,274件
20,1650-1699,5601円,92分,108.1%,286件
21,1700-1749,5539円,90分,108.2%,249件
22,1750-1799,4998円,88分,107.6%,255件
23,1800-1849,5911円,86分,109.1%,263件
24,1850-1899,6178円,79分,110.4%,223件
25,1900-1949,6695円,81分,111%,199件
26,1950-1999,6437円,73分,111.7%,216件
27,2000-2049,7676円,70分,114.7%,197件
28,2050-2099,5226円,69分,110.1%,173件
29,2100-2149,7356円,63分,115.6%,162件
30,2150-2199,6332円,59分,114.3%,179件
31,2200-2249,6714円,55分,116.2%,184件
32,2250-2299,7886円,50分,121.1%,164件
33,2300-2349,7602円,50分,120.4%,157件
34,2350-2399,6831円,48分,119.1%,143件
35,2400-2449,8452円,43分,126%,140件
36,2450-2499,7550円,46分,122%,140件
37,2500-2549,8471円,42分,126.8%,123件
38,2550-2599,9129円,41分,129.5%,130件
39,2600-2649,8807円,40分,129.1%,114件
40,2650-2699,9844円,36分,136.2%,120件
41,2700-2749,10726円,35分,140.8%,145件
42,2750-2799,11120円,32分,146%,124件
43,2800-2849,12063円,29分,154.9%,110件
44,2850-2899,13744円,26分,170.2%,107件
45,2900-2949,13911円,24分,176.5%,102件
