,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1877円,141分,101.8%,256件
1,550-599,912円,146分,100.8%,410件
2,600-649,645円,144分,100.6%,491件
3,650-699,1980円,136分,101.9%,535件
4,700-749,1115円,136分,101.1%,520件
5,750-799,1106円,134分,101.1%,542件
6,800-849,1769円,133分,101.8%,550件
7,850-899,1363円,134分,101.4%,570件
8,900-949,2088円,128分,102.2%,565件
9,950-999,1879円,128分,102%,548件
10,1000-1049,2951円,123分,103.2%,525件
11,1050-1099,1849円,126分,102%,640件
12,1100-1149,2322円,118分,102.6%,617件
13,1150-1199,2423円,118分,102.7%,666件
14,1200-1249,3255円,116分,103.7%,554件
15,1250-1299,2846円,111分,103.4%,571件
16,1300-1349,3167円,112分,103.8%,508件
17,1350-1399,3168円,108分,103.9%,487件
18,1400-1449,3432円,107分,104.3%,413件
19,1450-1499,3214円,101分,104.2%,400件
20,1500-1549,3916円,100分,105.2%,416件
21,1550-1599,4134円,97分,105.7%,346件
22,1600-1649,3948円,95分,105.5%,366件
23,1650-1699,4482円,92分,106.5%,393件
24,1700-1749,4706円,87分,107.2%,373件
25,1750-1799,4754円,86分,107.3%,374件
26,1800-1849,5061円,83分,108.2%,286件
27,1850-1899,5218円,79分,108.8%,307件
28,1900-1949,5700円,76分,110%,292件
29,1950-1999,6180円,73分,111.4%,302件
30,2000-2049,5239円,69分,110.1%,292件
31,2050-2099,6079円,66分,112.2%,267件
32,2100-2149,6054円,62分,113%,273件
33,2150-2199,6152円,57分,114.4%,273件
34,2200-2249,6149円,54分,115.1%,246件
35,2250-2299,6817円,49分,118.6%,243件
36,2300-2349,7024円,49分,119.2%,235件
37,2350-2399,6588円,45分,119.3%,220件
38,2400-2449,7537円,42分,123.8%,204件
39,2450-2499,7605円,43分,123.5%,208件
40,2500-2549,8205円,42分,126%,195件
41,2550-2599,8512円,41分,128%,188件
42,2600-2649,8586円,38分,129.9%,192件
43,2650-2699,9237円,37分,133.6%,192件
44,2700-2749,9780円,34分,138.7%,176件
45,2750-2799,10582円,32分,144.8%,154件
46,2800-2849,11269円,29分,152.1%,187件
47,2850-2899,12202円,26分,163.2%,162件
48,2900-2949,12955円,22分,180%,156件
