,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,200-249,-1267円,158分,98.9%,31952件
1,250-299,-1048円,158分,99.1%,9645件
2,300-349,-626円,157分,99.5%,5182件
3,350-399,-645円,154分,99.4%,3489件
4,400-449,-212円,150分,99.8%,2932件
5,450-499,-349円,150分,99.7%,2450件
6,500-549,11円,149分,100%,2392件
7,550-599,146円,145分,100.1%,2284件
8,600-649,98円,145分,100.1%,2246件
9,650-699,385円,140分,100.4%,2187件
10,700-749,335円,139分,100.3%,2193件
11,750-799,307円,137分,100.3%,2145件
12,800-849,919円,136分,100.9%,2220件
13,850-899,808円,134分,100.8%,2035件
14,900-949,951円,129分,101%,2257件
15,950-999,1381円,128分,101.4%,2348件
16,1000-1049,1708円,125分,101.8%,2191件
17,1050-1099,1814円,123分,102%,2145件
18,1100-1149,1792円,122分,102%,2034件
19,1150-1199,1586円,120分,101.8%,2038件
20,1200-1249,1940円,116分,102.2%,1899件
21,1250-1299,2344円,112分,102.8%,1879件
22,1300-1349,2369円,112分,102.8%,1779件
23,1350-1399,2299円,109分,102.8%,1730件
24,1400-1449,2880円,105分,103.6%,1732件
25,1450-1499,2589円,103分,103.3%,1729件
26,1500-1549,2755円,100分,103.7%,1619件
27,1550-1599,3022円,98分,104.1%,1562件
28,1600-1649,3620円,96分,105%,1620件
29,1650-1699,3712円,91分,105.4%,1498件
30,1700-1749,3768円,89分,105.6%,1512件
31,1750-1799,3927円,87分,106%,1508件
32,1800-1849,3698円,85分,105.8%,1416件
33,1850-1899,4350円,81分,107.1%,1354件
34,1900-1949,4187円,77分,107.2%,1405件
35,1950-1999,4404円,73分,108%,1331件
36,2000-2049,4257円,69分,108.2%,1275件
37,2050-2099,4909円,66分,109.9%,1275件
38,2100-2149,5388円,63分,111.4%,1230件
39,2150-2199,5116円,60分,111.4%,1191件
40,2200-2249,5332円,57分,112.5%,1193件
41,2250-2299,5578円,54分,113.9%,1180件
42,2300-2349,5855円,50分,115.6%,1143件
43,2350-2399,5893円,48分,116.4%,1047件
44,2400-2449,6668円,44分,120.1%,1064件
45,2450-2499,6637円,44分,120.1%,1024件
46,2500-2549,7008円,43分,121.9%,986件
47,2550-2599,7438円,40分,124.6%,1018件
48,2600-2649,8019円,39分,127.6%,949件
49,2650-2699,8149円,38分,128.2%,808件
