,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,4717円,117分,105.4%,2250件
1,1250-1299,4742円,117分,105.4%,2137件
2,1300-1349,4911円,114分,105.8%,2100件
3,1350-1399,5068円,110分,106.1%,2093件
4,1400-1449,4800円,108分,105.9%,2079件
5,1450-1499,4991円,104分,106.4%,1951件
6,1500-1549,5227円,103分,106.8%,1882件
7,1550-1599,5632円,100分,107.5%,1949件
8,1600-1649,5749円,97分,107.9%,1820件
9,1650-1699,5835円,94分,108.3%,1841件
10,1700-1749,5830円,91分,108.5%,1845件
11,1750-1799,5510円,90分,108.2%,1704件
12,1800-1849,6174円,85分,109.6%,1645件
13,1850-1899,5774円,82分,109.4%,1663件
14,1900-1949,5941円,79分,110.1%,1623件
15,1950-1999,5744円,74分,110.3%,1516件
16,2000-2049,6430円,71分,112%,1554件
17,2050-2099,6720円,68分,113.2%,1482件
18,2100-2149,6554円,65分,113.4%,1458件
19,2150-2199,6375円,62分,113.8%,1415件
20,2200-2249,6757円,59分,115.4%,1415件
21,2250-2299,6897円,55分,116.7%,1367件
22,2300-2349,6904円,52分,117.7%,1262件
23,2350-2399,7436円,48分,120.7%,1279件
24,2400-2449,7268円,47分,120.5%,1228件
25,2450-2499,7765円,45分,122.8%,1206件
26,2500-2549,8307円,43分,125.7%,1217件
27,2550-2599,8781円,42分,128%,1171件
28,2600-2649,8680円,42分,127.7%,938件
