,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,5635円,110分,106.8%,436件
1,1400-1449,5336円,110分,106.5%,447件
2,1450-1499,5946円,105分,107.5%,413件
3,1500-1549,5827円,103分,107.6%,433件
4,1550-1599,6531円,101分,108.7%,411件
5,1600-1649,6874円,98分,109.3%,446件
6,1650-1699,6343円,94分,109%,384件
7,1700-1749,6071円,92分,108.8%,383件
8,1750-1799,6641円,87分,110.2%,335件
9,1800-1849,6812円,81分,111.1%,339件
10,1850-1899,7579円,81分,112.4%,320件
11,1900-1949,7572円,78分,112.9%,316件
12,1950-1999,7007円,74分,112.7%,283件
13,2000-2049,7800円,72分,114.5%,276件
14,2050-2099,7828円,68分,115.3%,276件
15,2100-2149,6789円,66分,113.7%,265件
16,2150-2199,6294円,65分,112.9%,263件
17,2200-2249,7445円,58分,117.2%,226件
18,2250-2299,7373円,56分,117.7%,226件
19,2300-2349,7443円,52分,119.1%,224件
20,2350-2399,7574円,49分,120.7%,229件
21,2400-2449,8351円,44分,125.1%,204件
22,2450-2499,7465円,46分,121.8%,216件
23,2500-2549,8194円,44分,124.7%,174件
24,2550-2599,9682円,40分,132.1%,199件
25,2600-2649,10048円,40分,133.2%,160件
26,2650-2699,10700円,37分,138.4%,201件
27,2700-2749,10868円,37分,139.2%,157件
28,2750-2799,12075円,33分,148.3%,146件
29,2800-2849,13114円,29分,159.6%,144件
30,2850-2899,13609円,27分,166.3%,156件
31,2900-2949,15201円,24分,183.1%,130件
