,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,3033円,143分,102.8%,77件
1,750-799,3996円,136分,103.9%,87件
2,800-849,3997円,126分,104.2%,101件
3,850-899,2684円,130分,102.7%,147件
4,900-949,3936円,131分,104%,144件
5,950-999,3511円,127分,103.7%,160件
6,1000-1049,3361円,126分,103.6%,179件
7,1050-1099,2981円,127分,103.1%,190件
8,1100-1149,4602円,125分,104.9%,193件
9,1150-1199,5489円,118分,106.2%,213件
10,1200-1249,3733円,119分,104.2%,210件
11,1250-1299,3070円,115分,103.5%,252件
12,1300-1349,5296円,110分,106.4%,247件
13,1350-1399,4932円,114分,105.7%,238件
14,1400-1449,5230円,105分,106.6%,231件
15,1450-1499,5850円,99分,107.9%,238件
16,1500-1549,5484円,100分,107.3%,229件
17,1550-1599,5728円,100分,107.7%,234件
18,1600-1649,6000円,94分,108.5%,208件
19,1650-1699,4698円,91分,106.9%,186件
20,1700-1749,5504円,91分,108%,197件
21,1750-1799,5766円,84分,109.2%,183件
22,1800-1849,6144円,83分,109.9%,176件
23,1850-1899,6090円,80分,110.1%,189件
24,1900-1949,6782円,77分,111.7%,186件
25,1950-1999,6779円,72分,112.5%,150件
26,2000-2049,7465円,74分,113.5%,159件
27,2050-2099,6619円,67分,113.2%,144件
28,2100-2149,8661円,62分,118.5%,134件
29,2150-2199,6250円,61分,113.7%,122件
30,2200-2249,7657円,55分,118.7%,101件
31,2250-2299,6229円,52分,116.1%,122件
32,2300-2349,8251円,46分,124%,139件
33,2350-2399,8492円,41分,127.6%,110件
34,2400-2449,8417円,43分,126%,103件
35,2450-2499,7978円,45分,123.7%,91件
36,2500-2549,9607円,39分,132.7%,104件
37,2550-2599,8883円,41分,129.1%,98件
38,2600-2649,9628円,38分,133.8%,88件
39,2650-2699,9801円,37分,135.2%,85件
40,2700-2749,10303円,35分,139.2%,83件
41,2750-2799,10554円,31分,145.2%,79件
42,2800-2849,12313円,30分,155.6%,106件
43,2850-2899,12980円,25分,168.5%,84件
44,2900-2949,13090円,23分,176.3%,62件
