,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,7719円,128分,108.1%,567件
1,950-999,8049円,123分,108.7%,566件
2,1000-1049,7396円,123分,108%,562件
3,1050-1099,8036円,122分,108.8%,498件
4,1100-1149,7793円,119分,108.7%,507件
5,1150-1199,8056円,119分,109%,545件
6,1200-1249,8840円,117分,110%,524件
7,1250-1299,8020円,112分,109.5%,477件
8,1300-1349,8188円,109分,110%,575件
9,1350-1399,7958円,105分,110.1%,506件
10,1400-1449,8884円,103分,111.5%,526件
11,1450-1499,9919円,99分,113.3%,518件
12,1500-1549,9425円,99分,112.7%,495件
13,1550-1599,9587円,98分,113%,500件
14,1600-1649,9480円,92分,113.7%,484件
15,1650-1699,8824円,88分,113.4%,420件
16,1700-1749,9897円,88分,114.9%,424件
17,1750-1799,8901円,84分,114.2%,424件
18,1800-1849,9648円,82分,115.8%,409件
19,1850-1899,9283円,80分,115.4%,422件
20,1900-1949,9937円,77分,117.3%,374件
21,1950-1999,10509円,74分,119%,358件
22,2000-2049,10986円,71分,120.6%,371件
23,2050-2099,10994円,68分,121.6%,354件
24,2100-2149,10154円,64分,121%,328件
25,2150-2199,11505円,62分,124.7%,361件
26,2200-2249,11406円,58分,126.2%,340件
27,2250-2299,11398円,55分,127.6%,320件
28,2300-2349,11636円,46分,133.8%,307件
29,2350-2399,10920円,40分,136.8%,303件
30,2400-2449,10966円,36分,140.3%,291件
31,2450-2499,11620円,36分,143%,273件
32,2500-2549,11712円,35分,144.8%,298件
33,2550-2599,11505円,34分,144.8%,295件
34,2600-2649,12262円,33分,150.2%,286件
35,2650-2699,12871円,31分,155.4%,252件
36,2700-2749,13169円,30分,158.1%,250件
37,2750-2799,13519円,28分,164.6%,271件
38,2800-2849,13823円,27分,167.6%,230件
39,2850-2899,15027円,24分,184.3%,246件
40,2900-2949,14812円,22分,188.7%,211件
