,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,9400円,110分,111.4%,174件
1,1500-1549,9078円,101分,112%,172件
2,1550-1599,9901円,94分,114.1%,179件
3,1600-1649,9830円,94分,113.9%,157件
4,1650-1699,9821円,96分,113.6%,163件
5,1700-1749,9564円,89分,114.3%,142件
6,1750-1799,8521円,86分,113.2%,146件
7,1800-1849,9207円,87分,114.1%,135件
8,1850-1899,9008円,78分,115.3%,127件
9,1900-1949,8897円,78分,115.2%,117件
10,1950-1999,9191円,75分,116.4%,129件
11,2000-2049,9756円,71分,118.3%,120件
12,2050-2099,9945円,67分,119.8%,98件
13,2100-2149,10999円,69分,121.4%,109件
14,2150-2199,9684円,61分,121.1%,95件
15,2200-2249,11488円,54分,128.2%,82件
16,2250-2299,8620円,54分,121.3%,79件
17,2300-2349,9568円,47分,127%,71件
18,2350-2399,8620円,45分,125.4%,91件
19,2400-2449,10608円,40分,134.9%,96件
20,2450-2499,10917円,38分,138.2%,78件
21,2500-2549,10419円,43分,132.5%,66件
22,2550-2599,10984円,41分,135.5%,66件
23,2600-2649,12570円,37分,145.9%,69件
24,2650-2699,11930円,35分,145.1%,70件
25,2700-2749,12746円,35分,149%,61件
26,2750-2799,12759円,32分,153%,65件
27,2800-2849,13269円,29分,160.3%,56件
28,2850-2899,13130円,26分,167.2%,52件
29,2900-2949,15611円,25分,184.4%,64件
