,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,4876円,136分,104.8%,451件
1,750-799,4067円,135分,104%,432件
2,800-849,4005円,135分,103.9%,455件
3,850-899,4490円,131分,104.6%,459件
4,900-949,4350円,134分,104.3%,476件
5,950-999,5045円,127分,105.3%,476件
6,1000-1049,4479円,128分,104.7%,444件
7,1050-1099,5722円,122分,106.2%,444件
8,1100-1149,5048円,123分,105.5%,543件
9,1150-1199,5257円,118分,105.9%,521件
10,1200-1249,5026円,116分,105.8%,558件
11,1250-1299,5817円,114分,106.8%,444件
12,1300-1349,5009円,109分,106.1%,467件
13,1350-1399,5670円,111分,106.8%,402件
14,1400-1449,5573円,106分,107%,405件
15,1450-1499,5659円,105分,107.2%,336件
16,1500-1549,5616円,99分,107.6%,329件
17,1550-1599,6619円,98分,109%,345件
18,1600-1649,6630円,94分,109.4%,290件
19,1650-1699,6360円,94分,109.1%,304件
20,1700-1749,6839円,89分,110.2%,324件
21,1750-1799,6533円,86分,110.2%,320件
22,1800-1849,6680円,86分,110.4%,314件
23,1850-1899,6930円,81分,111.4%,240件
24,1900-1949,7069円,77分,112.2%,255件
25,1950-1999,7803円,74分,114.1%,251件
26,2000-2049,8354円,71分,115.8%,254件
27,2050-2099,7144円,68分,114.1%,242件
28,2100-2149,7832円,65分,116.2%,230件
29,2150-2199,7950円,59分,118%,227件
30,2200-2249,7748円,53分,119.4%,232件
31,2250-2299,7873円,50分,121.1%,207件
32,2300-2349,8469円,46分,124.8%,203件
33,2350-2399,8327円,45分,124.5%,187件
34,2400-2449,8387円,43分,126.2%,187件
35,2450-2499,9421円,41分,131%,171件
36,2500-2549,9345円,41分,130.1%,177件
37,2550-2599,10075円,40分,133.4%,159件
38,2600-2649,10222円,39分,134.9%,164件
39,2650-2699,10399円,36分,138.1%,157件
40,2700-2749,10888円,35分,141.7%,158件
41,2750-2799,11545円,32分,147.5%,136件
42,2800-2849,12395円,30分,155.7%,125件
43,2850-2899,13195円,27分,165.6%,157件
44,2900-2949,14024円,23分,181.2%,128件
