,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3806円,134分,103.8%,232件
1,950-999,4625円,129分,104.8%,306件
2,1000-1049,4807円,127分,105.1%,287件
3,1050-1099,3886円,125分,104.1%,342件
4,1100-1149,4778円,125分,105.1%,332件
5,1150-1199,4181円,121分,104.6%,341件
6,1200-1249,3739円,119分,104.2%,389件
7,1250-1299,4586円,119分,105.2%,381件
8,1300-1349,4779円,114分,105.6%,323件
9,1350-1399,4188円,115分,104.9%,337件
10,1400-1449,4775円,108分,105.9%,351件
11,1450-1499,4216円,108分,105.2%,339件
12,1500-1549,4984円,102分,106.5%,341件
13,1550-1599,4334円,99分,105.9%,334件
14,1600-1649,6192円,96分,108.6%,333件
15,1650-1699,6319円,94分,108.9%,368件
16,1700-1749,5207円,90分,107.7%,295件
17,1750-1799,5453円,88分,108.3%,300件
18,1800-1849,6185円,83分,109.9%,283件
19,1850-1899,6226円,79分,110.6%,280件
20,1900-1949,6842円,77分,111.8%,255件
21,1950-1999,6708円,75分,112%,248件
22,2000-2049,6538円,70分,112.5%,229件
23,2050-2099,7262円,68分,114.2%,227件
24,2100-2149,7490円,64分,115.7%,224件
25,2150-2199,6474円,63分,113.7%,221件
26,2200-2249,5084円,61分,111%,199件
27,2250-2299,6895円,53分,117.3%,184件
28,2300-2349,6899円,52分,117.7%,181件
29,2350-2399,7122円,48分,119.6%,188件
30,2400-2449,7142円,48分,120%,185件
31,2450-2499,7724円,44分,123.3%,158件
32,2500-2549,7417円,44分,122.5%,172件
33,2550-2599,8099円,43分,124.9%,140件
34,2600-2649,9625円,38分,133.5%,158件
35,2650-2699,10226円,38分,135.9%,125件
36,2700-2749,10779円,34分,142.2%,155件
37,2750-2799,11042円,35分,142.4%,123件
38,2800-2849,12293円,30分,154.8%,116件
39,2850-2899,13470円,26分,168.3%,113件
40,2900-2949,14234円,24分,178.6%,116件
