,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,5254円,108分,106.5%,2891件
1,1450-1499,5516円,105分,107%,2848件
2,1500-1549,5445円,102分,107.1%,2757件
3,1550-1599,5500円,99分,107.4%,2703件
4,1600-1649,5720円,97分,107.9%,2702件
5,1650-1699,5671円,94分,108.1%,2601件
6,1700-1749,5909円,91分,108.6%,2467件
7,1750-1799,5586円,88分,108.4%,2518件
8,1800-1849,5992円,84分,109.5%,2481件
9,1850-1899,5519円,81分,109.1%,2235件
10,1900-1949,6295円,78分,110.8%,2334件
11,1950-1999,6475円,75分,111.5%,2223件
12,2000-2049,6259円,72分,111.6%,2159件
13,2050-2099,6247円,69分,112.1%,2119件
14,2100-2149,6356円,66分,112.9%,2076件
15,2150-2199,6386円,62分,113.7%,1990件
16,2200-2249,6597円,59分,114.9%,1918件
17,2250-2299,7208円,55分,117.6%,1923件
18,2300-2349,6963円,53分,117.7%,1866件
19,2350-2399,7241円,49分,119.9%,1784件
20,2400-2449,7586円,46分,121.8%,1814件
21,2450-2499,8043円,45分,123.7%,1732件
22,2500-2549,7864円,45分,123.3%,1450件
