,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,1197円,147分,101.1%,377件
1,450-499,-74円,149分,99.9%,604件
2,500-549,-307円,148分,99.7%,706件
3,550-599,873円,141分,100.8%,767件
4,600-649,443円,142分,100.4%,757件
5,650-699,634円,139分,100.6%,794件
6,700-749,776円,139分,100.7%,797件
7,750-799,539円,138分,100.5%,810件
8,800-849,931円,135分,100.9%,820件
9,850-899,979円,132分,101%,793件
10,900-949,1856円,130分,101.9%,756件
11,950-999,858円,130分,100.9%,903件
12,1000-1049,1644円,123分,101.8%,896件
13,1050-1099,1476円,123分,101.6%,944件
14,1100-1149,2062円,120分,102.3%,805件
15,1150-1199,2050円,115分,102.4%,809件
16,1200-1249,2020円,118分,102.3%,736件
17,1250-1299,2672円,113分,103.1%,713件
18,1300-1349,2764円,113分,103.3%,628件
19,1350-1399,2125円,108分,102.6%,578件
20,1400-1449,2622円,104分,103.4%,586件
21,1450-1499,3503円,103分,104.5%,537件
22,1500-1549,2655円,102分,103.5%,507件
23,1550-1599,3383円,98分,104.6%,556件
24,1600-1649,3558円,94分,105.1%,532件
25,1650-1699,3571円,92分,105.2%,526件
26,1700-1749,4335円,90分,106.4%,430件
27,1750-1799,4258円,86分,106.6%,447件
28,1800-1849,4712円,83分,107.6%,442件
29,1850-1899,4441円,80分,107.4%,432件
30,1900-1949,4354円,76分,107.6%,423件
31,1950-1999,5167円,72分,109.5%,392件
32,2000-2049,5155円,70分,109.8%,376件
33,2050-2099,4875円,65分,110%,377件
34,2100-2149,5176円,63分,111%,355件
35,2150-2199,5308円,58分,112.2%,351件
36,2200-2249,5874円,56分,113.9%,329件
37,2250-2299,5668円,53分,114.3%,320件
38,2300-2349,6360円,48分,117.6%,318件
39,2350-2399,6701円,46分,119.4%,312件
40,2400-2449,6982円,46分,120.4%,276件
41,2450-2499,6953円,44分,120.9%,269件
42,2500-2549,7055円,43分,122.1%,264件
43,2550-2599,8211円,40分,127.5%,286件
44,2600-2649,8112円,39分,127.8%,241件
45,2650-2699,9167円,36分,133.9%,232件
46,2700-2749,9650円,34分,137.8%,269件
47,2750-2799,10443円,32分,144%,236件
48,2800-2849,10976円,28分,151.8%,250件
49,2850-2899,12108円,26分,162.7%,210件
50,2900-2949,12778円,22分,177.2%,197件
