,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,8740円,108分,110.8%,621件
1,1400-1449,9886円,104分,112.6%,613件
2,1450-1499,9730円,104分,112.5%,584件
3,1500-1549,9533円,103分,112.3%,595件
4,1550-1599,9157円,97分,112.6%,577件
5,1600-1649,8672円,93分,112.5%,494件
6,1650-1699,9777円,93分,114.1%,497件
7,1700-1749,8764円,89分,113.2%,500件
8,1750-1799,9891円,86分,115.4%,488件
9,1800-1849,9209円,84分,114.6%,509件
10,1850-1899,9695円,81分,115.9%,442件
11,1900-1949,10281円,78分,117.7%,426件
12,1950-1999,10294円,75分,118.2%,448件
13,2000-2049,10327円,73分,118.9%,421件
14,2050-2099,9939円,68分,119.4%,408件
15,2100-2149,10845円,66分,121.8%,440件
16,2150-2199,10759円,63分,122.8%,407件
17,2200-2249,10921円,59分,124.6%,373件
18,2250-2299,10686円,51分,127.7%,367件
19,2300-2349,10408円,45分,130.8%,369件
20,2350-2399,10429円,41分,134.3%,357件
21,2400-2449,11026円,40分,137%,327件
22,2450-2499,10888円,39分,137.5%,352件
23,2500-2549,10805円,38分,137.9%,344件
24,2550-2599,11528円,36分,142.3%,348件
25,2600-2649,12230円,34分,147.5%,306件
26,2650-2699,12324円,34分,148.6%,302件
27,2700-2749,12634円,32分,152.4%,311件
28,2750-2799,13158円,31分,156.8%,285件
29,2800-2849,14211円,28分,168.2%,305件
30,2850-2899,14264円,26分,173.9%,279件
31,2900-2949,14434円,23分,184%,227件
