,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,4042円,142分,103.8%,199件
1,600-649,3293円,145分,103%,342件
2,650-699,3196円,143分,103%,429件
3,700-749,4376円,135分,104.3%,451件
4,750-799,3576円,135分,103.5%,432件
5,800-849,3515円,135分,103.5%,455件
6,850-899,4013円,131分,104.1%,459件
7,900-949,3863円,133分,103.9%,476件
8,950-999,4576円,127分,104.8%,476件
9,1000-1049,4011円,127分,104.2%,444件
10,1050-1099,5263円,122分,105.8%,444件
11,1100-1149,4589円,123分,105%,543件
12,1150-1199,4817円,118分,105.5%,521件
13,1200-1249,4595円,116分,105.3%,558件
14,1250-1299,5386円,114分,106.3%,444件
15,1300-1349,4608円,108分,105.7%,467件
16,1350-1399,5251円,110分,106.3%,402件
17,1400-1449,5175円,106分,106.5%,405件
18,1450-1499,5262円,105分,106.7%,336件
19,1500-1549,5245円,99分,107.1%,329件
20,1550-1599,6239円,98分,108.5%,345件
21,1600-1649,6267円,94分,108.9%,290件
22,1650-1699,6000円,93分,108.6%,304件
23,1700-1749,6489円,89分,109.7%,324件
24,1750-1799,6202円,85分,109.7%,320件
25,1800-1849,6347円,85分,109.9%,314件
26,1850-1899,6612円,81分,110.9%,240件
27,1900-1949,6763円,77分,111.8%,255件
28,1950-1999,7499円,74分,113.6%,251件
29,2000-2049,8058円,70分,115.3%,254件
30,2050-2099,6876円,67分,113.6%,242件
31,2100-2149,7569円,64分,115.7%,230件
32,2150-2199,7707円,59分,117.5%,227件
33,2200-2249,7528円,53分,118.9%,232件
34,2250-2299,7666円,50分,120.6%,207件
35,2300-2349,8275円,45分,124.3%,203件
36,2350-2399,8135円,45分,124%,187件
37,2400-2449,8199円,43分,125.7%,187件
38,2450-2499,9233円,40分,130.5%,171件
39,2500-2549,9156円,41分,129.6%,177件
40,2550-2599,9887円,40分,132.9%,159件
41,2600-2649,10033円,39分,134.4%,164件
42,2650-2699,10210円,36分,137.5%,157件
43,2700-2749,10699円,35分,141.1%,158件
44,2750-2799,11357円,32分,147%,136件
45,2800-2849,12207円,29分,155.2%,125件
46,2850-2899,13007円,27分,165.1%,157件
47,2900-2949,13836円,23分,180.7%,128件
