,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,397円,154分,100.3%,39件
1,600-649,1430円,146分,101.3%,61件
2,650-699,2573円,141分,102.4%,81件
3,700-749,2137円,137分,102.1%,116件
4,750-799,2758円,137分,102.7%,107件
5,800-849,2394円,133分,102.4%,114件
6,850-899,2725円,135分,102.7%,136件
7,900-949,1630円,135分,101.6%,161件
8,950-999,1555円,133分,101.6%,142件
9,1000-1049,3265円,125分,103.5%,170件
10,1050-1099,3789円,121分,104.2%,211件
11,1100-1149,3338円,121分,103.7%,190件
12,1150-1199,3253円,122分,103.6%,231件
13,1200-1249,3741円,119分,104.2%,218件
14,1250-1299,3562円,114分,104.2%,250件
15,1300-1349,3033円,113分,103.6%,265件
16,1350-1399,3490円,112分,104.2%,252件
17,1400-1449,3975円,106分,105%,211件
18,1450-1499,3399円,110分,104.1%,221件
19,1500-1549,4261円,101分,105.6%,244件
20,1550-1599,3518円,101分,104.6%,239件
21,1600-1649,4756円,93分,106.8%,236件
22,1650-1699,3508円,91分,105.1%,224件
23,1700-1749,5905円,86分,109.1%,228件
24,1750-1799,6128円,87分,109.4%,236件
25,1800-1849,5245円,82分,108.6%,197件
26,1850-1899,5267円,80分,108.8%,207件
27,1900-1949,5706円,75分,110.2%,186件
28,1950-1999,5660円,72分,110.5%,194件
29,2000-2049,7133円,69分,113.8%,169件
30,2050-2099,6737円,66分,113.6%,163件
31,2100-2149,6264円,60分,114%,145件
32,2150-2199,6483円,60分,114.4%,154件
33,2200-2249,6662円,57分,115.7%,150件
34,2250-2299,5786円,55分,114%,139件
35,2300-2349,4729円,54分,111.6%,129件
36,2350-2399,7331円,46分,121.4%,134件
37,2400-2449,6818円,45分,120.1%,127件
38,2450-2499,7557円,43分,123.4%,135件
39,2500-2549,7961円,42分,125.2%,128件
40,2550-2599,8233円,41分,127.1%,106件
41,2600-2649,7970円,39分,127%,118件
42,2650-2699,8665円,39分,129.8%,102件
43,2700-2749,9982円,34分,139%,100件
44,2750-2799,10838円,32分,144.5%,80件
45,2800-2849,11859円,29分,154.4%,99件
46,2850-2899,12323円,28分,158.1%,92件
47,2900-2949,13346円,23分,175.8%,71件
