,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,5635円,120分,106.3%,69件
1,1200-1249,6481円,120分,107.2%,78件
2,1250-1299,6058円,118分,106.8%,87件
3,1300-1349,5504円,111分,106.6%,74件
4,1350-1399,6502円,111分,107.8%,86件
5,1400-1449,6022円,107分,107.5%,80件
6,1450-1499,5858円,102分,107.7%,89件
7,1500-1549,4898円,103分,106.4%,101件
8,1550-1599,6051円,99分,108.2%,99件
9,1600-1649,6541円,94分,109.3%,126件
10,1650-1699,6723円,93分,109.6%,107件
11,1700-1749,7365円,93分,110.5%,116件
12,1750-1799,7755円,91分,111.4%,103件
13,1800-1849,6708円,85分,110.5%,90件
14,1850-1899,7029円,80分,111.7%,126件
15,1900-1949,6546円,76分,111.4%,115件
16,1950-1999,5911円,76分,110.4%,103件
17,2000-2049,8597円,70分,116.4%,107件
18,2050-2099,6239円,68分,112.3%,75件
19,2100-2149,5973円,66分,112.1%,87件
20,2150-2199,6990円,65分,114.4%,68件
21,2200-2249,6920円,60分,115.4%,70件
22,2250-2299,6922円,53分,117.3%,73件
23,2300-2349,8538円,49分,123.4%,76件
24,2350-2399,8144円,46分,123.8%,61件
25,2400-2449,7068円,47分,120%,63件
26,2450-2499,8452円,45分,125.1%,67件
27,2500-2549,8339円,43分,125.7%,56件
28,2550-2599,8842円,43分,127.7%,68件
29,2600-2649,8820円,43分,127.2%,62件
30,2650-2699,9989円,38分,135.4%,53件
31,2700-2749,11205円,35分,142.3%,47件
32,2750-2799,11244円,32分,147%,44件
33,2800-2849,12827円,29分,159.9%,46件
34,2850-2899,13612円,28分,164.3%,59件
35,2900-2949,14376円,24分,179.8%,52件
