,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,9969円,116分,111.4%,19件
1,1300-1349,11325円,102分,114.8%,25件
2,1350-1399,10011円,107分,112.5%,31件
3,1400-1449,11436円,99分,115.4%,16件
4,1450-1499,9431円,107分,111.8%,16件
5,1500-1549,11061円,98分,115%,26件
6,1550-1599,8829円,102分,111.6%,29件
7,1600-1649,11004円,93分,115.9%,42件
8,1650-1699,11597円,94分,116.4%,32件
9,1700-1749,10719円,94分,115.1%,36件
10,1750-1799,11295円,81分,118.6%,30件
11,1800-1849,11268円,83分,118.1%,36件
12,1850-1899,7963円,73分,114.6%,26件
13,1900-1949,11211円,78分,119.1%,33件
14,1950-1999,10348円,71分,119.3%,43件
15,2000-2049,11983円,70分,122.7%,37件
16,2050-2099,9384円,69分,118.2%,38件
17,2100-2149,10567円,63分,122.2%,39件
18,2150-2199,12017円,54分,129.5%,32件
19,2200-2249,10731円,53分,126.9%,35件
20,2250-2299,10959円,47分,130.9%,44件
21,2300-2349,11406円,47分,132.3%,40件
22,2350-2399,7765円,46分,122.7%,40件
23,2400-2449,9074円,42分,129%,31件
24,2450-2499,10414円,38分,136.6%,48件
25,2500-2549,7839円,43分,124.1%,42件
26,2550-2599,9272円,38分,132.8%,38件
27,2600-2649,10704円,35分,141.4%,31件
28,2650-2699,12394円,31分,153.5%,39件
29,2700-2749,11232円,33分,144.8%,26件
30,2750-2799,11824円,29分,153.9%,23件
31,2800-2849,12767円,28分,161%,32件
32,2850-2899,14289円,27分,171.5%,30件
33,2900-2949,14728円,24分,180.7%,21件
