,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3164円,137分,103.1%,60件
1,850-899,5243円,125分,105.6%,54件
2,900-949,3932円,117分,104.5%,66件
3,950-999,2201円,126分,102.3%,98件
4,1000-1049,3631円,126分,103.8%,105件
5,1050-1099,4376円,122分,104.8%,99件
6,1100-1149,3407円,120分,103.8%,128件
7,1150-1199,2630円,122分,102.9%,124件
8,1200-1249,5208円,117分,105.9%,136件
9,1250-1299,5761円,114分,106.8%,145件
10,1300-1349,4158円,111分,105%,154件
11,1350-1399,3474円,108分,104.3%,178件
12,1400-1449,5493円,104分,107.1%,171件
13,1450-1499,5563円,106分,107%,174件
14,1500-1549,5581円,98分,107.6%,172件
15,1550-1599,6573円,91分,109.6%,179件
16,1600-1649,6476円,91分,109.4%,157件
17,1650-1699,6428円,93分,109.2%,163件
18,1700-1749,6398円,86分,109.9%,142件
19,1750-1799,5547円,84分,108.8%,146件
20,1800-1849,6152円,84分,109.8%,135件
21,1850-1899,6248円,76分,111%,127件
22,1900-1949,6153円,75分,110.9%,117件
23,1950-1999,6568円,72分,112.1%,129件
24,2000-2049,7146円,69分,113.8%,120件
25,2050-2099,7455円,65分,115.4%,98件
26,2100-2149,8328円,66分,116.8%,109件
27,2150-2199,7415円,59分,116.7%,95件
28,2200-2249,9312円,52分,123.7%,82件
29,2250-2299,6726円,52分,117.2%,79件
30,2300-2349,7765円,46分,122.7%,71件
31,2350-2399,6904円,44分,121%,91件
32,2400-2449,8929円,39分,130.5%,96件
33,2450-2499,9256円,37分,133.7%,78件
34,2500-2549,8757円,41分,128.3%,66件
35,2550-2599,9323円,40分,131.3%,66件
36,2600-2649,10908円,35分,141.5%,69件
37,2650-2699,10268円,34分,140.5%,70件
38,2700-2749,11084円,33分,144.5%,61件
39,2750-2799,11097円,31分,148.3%,65件
40,2800-2849,11607円,28分,155.6%,56件
41,2850-2899,11469円,25分,162.3%,52件
42,2900-2949,13949円,23分,180.2%,64件
