,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,7410円,124分,108%,501件
1,1100-1149,7246円,122分,107.9%,444件
2,1150-1199,7828円,120分,108.7%,454件
3,1200-1249,7328円,116分,108.4%,808件
4,1250-1299,7304円,113分,108.6%,439件
5,1300-1349,7876円,109分,109.6%,473件
6,1350-1399,8118円,108分,110%,445件
7,1400-1449,8067円,105分,110.2%,382件
8,1450-1499,7211円,104分,109.3%,376件
9,1500-1549,8097円,100分,110.8%,363件
10,1550-1599,8483円,98分,111.5%,338件
11,1600-1649,8479円,94分,112%,289件
12,1650-1699,9042円,91分,113.2%,296件
13,1700-1749,8443円,90分,112.6%,297件
14,1750-1799,9238円,86分,114.3%,335件
15,1800-1849,9017円,81分,114.8%,306件
16,1850-1899,8389円,82分,113.6%,300件
17,1900-1949,9735円,77分,116.9%,272件
18,1950-1999,9785円,75分,117.3%,256件
19,2000-2049,9098円,72分,116.8%,231件
20,2050-2099,10335円,69分,119.9%,264件
21,2100-2149,10604円,66分,121.3%,232件
22,2150-2199,9922円,60分,122.2%,240件
23,2200-2249,10021円,56分,124%,215件
24,2250-2299,10055円,50分,126.7%,228件
25,2300-2349,11079円,44分,133.5%,221件
26,2350-2399,10540円,42分,133.9%,203件
27,2400-2449,10351円,40分,134.6%,235件
28,2450-2499,10924円,39分,137.8%,215件
29,2500-2549,10474円,40分,135.3%,198件
30,2550-2599,11735円,36分,143.8%,216件
31,2600-2649,11381円,36分,142.7%,179件
32,2650-2699,12213円,33分,149%,204件
33,2700-2749,12342円,33分,149.9%,175件
34,2750-2799,12628円,31分,154.4%,171件
35,2800-2849,13825円,29分,164%,171件
36,2850-2899,14002円,26分,173.2%,180件
37,2900-2949,14254円,22分,184.8%,133件
